path,label,subject
Subject 2/Fall/04.mp4#f32-95,0,2
Subject 2/Fall/04.mp4#f64-127,1,2
Subject 2/Fall/04.mp4#f80-143,1,2
Subject 2/Fall/04.mp4#f96-159,1,2
Subject 2/Fall/04.mp4#f112-175,1,2
Subject 2/Fall/04.mp4#f128-191,1,2
Subject 2/Fall/04.mp4#f144-207,1,2
Subject 2/Fall/04.mp4#f160-223,1,2
Subject 2/Fall/04.mp4#f176-239,1,2
Subject 2/Fall/04.mp4#f192-255,1,2
Subject 2/Fall/04.mp4#f208-271,1,2
Subject 2/Fall/04.mp4#f224-287,1,2
Subject 2/Fall/04.mp4#f240-303,1,2
Subject 2/Fall/05.mp4#f0-63,1,2
Subject 2/Fall/05.mp4#f16-79,1,2
Subject 2/Fall/05.mp4#f32-95,1,2
Subject 2/Fall/05.mp4#f48-111,1,2
Subject 2/Fall/05.mp4#f64-127,1,2
Subject 2/Fall/06.mp4#f16-79,1,2
Subject 2/Fall/06.mp4#f32-95,1,2
Subject 2/Fall/06.mp4#f48-111,1,2
Subject 2/Fall/06.mp4#f64-127,1,2
Subject 2/Fall/06.mp4#f80-143,1,2
Subject 2/Fall/06.mp4#f96-159,1,2
Subject 2/Fall/06.mp4#f112-175,1,2
Subject 2/Fall/06.mp4#f128-191,1,2
Subject 2/Fall/07.mp4#f16-79,1,2
Subject 2/Fall/07.mp4#f32-95,1,2
Subject 2/Fall/07.mp4#f48-111,1,2
Subject 2/Fall/07.mp4#f64-127,1,2
Subject 2/Fall/08.mp4#f0-63,0,2
Subject 2/Fall/08.mp4#f16-79,0,2
Subject 2/Fall/08.mp4#f32-95,0,2
Subject 2/Fall/08.mp4#f48-111,1,2
Subject 2/Fall/08.mp4#f64-127,1,2
Subject 2/Fall/08.mp4#f80-143,1,2
Subject 2/Fall/08.mp4#f96-159,1,2
Subject 2/Fall/08.mp4#f112-175,1,2
Subject 2/Fall/09.mp4#f16-79,1,2
Subject 2/Fall/09.mp4#f32-95,1,2
Subject 2/Fall/09.mp4#f48-111,1,2
Subject 2/Fall/09.mp4#f64-127,1,2
Subject 2/Fall/09.mp4#f80-143,1,2
Subject 2/Fall/09.mp4#f96-159,1,2
Subject 2/Fall/10.mp4#f0-63,1,2
Subject 2/Fall/10.mp4#f16-79,1,2
Subject 2/Fall/10.mp4#f32-95,1,2
Subject 2/Fall/10.mp4#f48-111,1,2
Subject 2/Fall/10.mp4#f64-127,1,2
Subject 2/Fall/10.mp4#f80-143,1,2
Subject 2/Fall/10.mp4#f96-159,1,2
Subject 2/Fall/11.mp4#f0-63,0,2
Subject 2/Fall/11.mp4#f16-79,0,2
Subject 2/Fall/11.mp4#f48-111,1,2
Subject 2/Fall/11.mp4#f64-127,1,2
Subject 2/Fall/11.mp4#f80-143,1,2
Subject 2/Fall/12.mp4#f0-63,0,2
Subject 2/Fall/12.mp4#f16-79,0,2
Subject 2/Fall/12.mp4#f32-95,0,2
Subject 2/Fall/12.mp4#f48-111,1,2
Subject 2/Fall/12.mp4#f64-127,1,2
Subject 2/Fall/12.mp4#f80-143,1,2
Subject 2/Fall/12.mp4#f96-159,1,2
Subject 2/Fall/12.mp4#f112-175,1,2
Subject 2/Fall/13.mp4#f0-63,1,2
Subject 2/Fall/13.mp4#f16-79,1,2
Subject 2/Fall/13.mp4#f32-95,1,2
Subject 2/Fall/13.mp4#f48-111,1,2
Subject 2/Fall/13.mp4#f64-127,1,2
Subject 2/Fall/14.mp4#f0-63,1,2
Subject 2/Fall/14.mp4#f16-79,1,2
Subject 2/Fall/14.mp4#f32-95,1,2
Subject 2/Fall/14.mp4#f48-111,1,2
Subject 2/Fall/14.mp4#f64-127,1,2
Subject 2/Fall/14.mp4#f80-143,1,2
Subject 2/Fall/14.mp4#f96-159,1,2
Subject 2/Fall/15.mp4#f0-63,0,2
Subject 2/Fall/15.mp4#f16-79,0,2
Subject 2/Fall/15.mp4#f32-95,0,2
Subject 2/Fall/15.mp4#f48-111,0,2
Subject 2/Fall/15.mp4#f64-127,0,2
Subject 2/Fall/15.mp4#f80-143,0,2
Subject 2/Fall/15.mp4#f96-159,0,2
Subject 2/Fall/15.mp4#f112-175,0,2
Subject 2/Fall/15.mp4#f128-191,0,2
Subject 2/Fall/15.mp4#f144-207,0,2
Subject 2/Fall/15.mp4#f160-223,0,2
Subject 2/Fall/15.mp4#f192-255,1,2
Subject 2/Fall/15.mp4#f208-271,1,2
Subject 2/Fall/15.mp4#f224-287,1,2
Subject 2/Fall/15.mp4#f240-303,1,2
Subject 2/Fall/15.mp4#f256-319,1,2
Subject 2/Fall/15.mp4#f272-335,1,2
Subject 2/Fall/16.mp4#f0-63,1,2
Subject 2/Fall/16.mp4#f16-79,1,2
Subject 2/Fall/16.mp4#f32-95,1,2
Subject 2/Fall/16.mp4#f48-111,1,2
Subject 2/Fall/17.mp4#f0-63,0,2
Subject 2/Fall/17.mp4#f32-95,1,2
Subject 2/Fall/17.mp4#f48-111,1,2
Subject 2/Fall/17.mp4#f64-127,1,2
Subject 2/Fall/17.mp4#f80-143,1,2
Subject 2/Fall/17.mp4#f96-159,1,2
Subject 2/Fall/17.mp4#f112-175,1,2
Subject 2/Fall/17.mp4#f128-191,1,2
Subject 2/Fall/18.mp4#f0-63,0,2
Subject 2/Fall/18.mp4#f16-79,0,2
Subject 2/Fall/18.mp4#f32-95,0,2
Subject 2/Fall/18.mp4#f48-111,0,2
Subject 2/Fall/18.mp4#f64-127,0,2
Subject 2/Fall/18.mp4#f80-143,0,2
Subject 2/Fall/18.mp4#f96-159,0,2
Subject 2/Fall/18.mp4#f112-175,0,2
Subject 2/Fall/18.mp4#f128-191,0,2
Subject 2/Fall/18.mp4#f144-207,0,2
Subject 2/Fall/18.mp4#f160-223,0,2
Subject 2/Fall/18.mp4#f176-239,0,2
Subject 2/Fall/18.mp4#f192-255,0,2
Subject 2/Fall/18.mp4#f208-271,0,2
Subject 2/Fall/18.mp4#f224-287,0,2
Subject 2/Fall/18.mp4#f256-319,1,2
Subject 2/Fall/18.mp4#f272-335,1,2
Subject 2/Fall/19.mp4#f0-63,0,2
Subject 2/Fall/19.mp4#f16-79,0,2
Subject 2/Fall/19.mp4#f32-95,0,2
Subject 2/Fall/19.mp4#f48-111,0,2
Subject 2/Fall/19.mp4#f64-127,0,2
Subject 2/Fall/19.mp4#f80-143,0,2
Subject 2/Fall/19.mp4#f96-159,0,2
Subject 2/Fall/19.mp4#f112-175,0,2
Subject 2/Fall/19.mp4#f128-191,0,2
Subject 2/Fall/19.mp4#f144-207,0,2
Subject 2/Fall/19.mp4#f160-223,0,2
Subject 2/Fall/19.mp4#f176-239,0,2
Subject 2/Fall/19.mp4#f208-271,1,2
Subject 2/Fall/19.mp4#f224-287,1,2
Subject 2/Fall/19.mp4#f240-303,1,2
Subject 2/Fall/19.mp4#f256-319,1,2
Subject 2/Fall/19.mp4#f272-335,1,2
Subject 2/Fall/19.mp4#f288-351,1,2
Subject 2/Fall/19.mp4#f304-367,1,2
Subject 2/Fall/19.mp4#f320-383,1,2
Subject 2/Fall/19.mp4#f336-399,1,2
Subject 2/Fall/19.mp4#f352-415,1,2
Subject 2/Fall/19.mp4#f368-431,1,2
Subject 2/Fall/19.mp4#f384-447,1,2
Subject 2/Fall/20.mp4#f0-63,0,2
Subject 2/Fall/20.mp4#f16-79,0,2
Subject 2/Fall/20.mp4#f32-95,0,2
Subject 2/Fall/20.mp4#f48-111,0,2
Subject 2/Fall/20.mp4#f64-127,0,2
Subject 2/Fall/20.mp4#f80-143,0,2
Subject 2/Fall/20.mp4#f96-159,0,2
Subject 2/Fall/20.mp4#f112-175,0,2
Subject 2/Fall/20.mp4#f128-191,0,2
Subject 2/Fall/20.mp4#f144-207,0,2
Subject 2/Fall/20.mp4#f160-223,0,2
Subject 2/Fall/20.mp4#f192-255,1,2
Subject 2/Fall/20.mp4#f208-271,1,2
Subject 2/Fall/20.mp4#f224-287,1,2
Subject 2/Fall/20.mp4#f240-303,1,2
Subject 2/Fall/20.mp4#f256-319,1,2
Subject 2/Fall/20.mp4#f272-335,1,2
Subject 2/Fall/21.mp4#f0-63,0,2
Subject 2/Fall/21.mp4#f16-79,0,2
Subject 2/Fall/21.mp4#f32-95,0,2
Subject 2/Fall/21.mp4#f48-111,0,2
Subject 2/Fall/21.mp4#f64-127,0,2
Subject 2/Fall/21.mp4#f80-143,0,2
Subject 2/Fall/21.mp4#f96-159,0,2
Subject 2/Fall/21.mp4#f112-175,0,2
Subject 2/Fall/21.mp4#f144-207,1,2
Subject 2/Fall/21.mp4#f160-223,1,2
Subject 2/Fall/21.mp4#f176-239,1,2
Subject 2/Fall/21.mp4#f192-255,1,2
Subject 2/Fall/21.mp4#f208-271,1,2
Subject 2/Fall/22.mp4#f0-63,1,2
Subject 2/Fall/22.mp4#f16-79,1,2
Subject 2/Fall/22.mp4#f32-95,1,2
Subject 2/Fall/22.mp4#f48-111,1,2
Subject 2/Fall/22.mp4#f64-127,1,2
Subject 2/Fall/22.mp4#f80-143,1,2
Subject 2/Fall/23.mp4#f0-63,0,2
Subject 2/Fall/23.mp4#f16-79,0,2
Subject 2/Fall/23.mp4#f32-95,0,2
Subject 2/Fall/23.mp4#f64-127,1,2
Subject 2/Fall/23.mp4#f80-143,1,2
Subject 2/Fall/23.mp4#f96-159,1,2
Subject 2/Fall/23.mp4#f112-175,1,2
Subject 2/Fall/23.mp4#f128-191,1,2
Subject 2/Fall/23.mp4#f144-207,1,2
Subject 2/Fall/23.mp4#f160-223,1,2
Subject 2/Fall/24.mp4#f0-63,0,2
Subject 2/Fall/24.mp4#f16-79,0,2
Subject 2/Fall/24.mp4#f32-95,0,2
Subject 2/Fall/24.mp4#f64-127,1,2
Subject 2/Fall/24.mp4#f80-143,1,2
Subject 2/Fall/24.mp4#f96-159,1,2
Subject 2/Fall/24.mp4#f112-175,1,2
Subject 2/Fall/24.mp4#f128-191,1,2
Subject 2/Fall/24.mp4#f144-207,1,2
Subject 2/Fall/25.mp4#f0-63,0,2
Subject 2/Fall/25.mp4#f16-79,0,2
Subject 2/Fall/25.mp4#f48-111,1,2
Subject 2/Fall/25.mp4#f64-127,1,2
Subject 2/Fall/25.mp4#f80-143,1,2
Subject 2/Fall/25.mp4#f96-159,1,2
Subject 2/Fall/25.mp4#f112-175,1,2
Subject 2/Fall/25.mp4#f128-191,1,2
Subject 2/Fall/25.mp4#f144-207,1,2
