path,label,subject
Subject 4/Fall/03.mp4#f64-127,1,4
Subject 4/Fall/03.mp4#f80-143,1,4
Subject 4/Fall/03.mp4#f96-159,1,4
Subject 4/Fall/03.mp4#f112-175,1,4
Subject 4/Fall/03.mp4#f128-191,1,4
Subject 4/Fall/04.mp4#f0-63,1,4
Subject 4/Fall/04.mp4#f16-79,1,4
Subject 4/Fall/04.mp4#f32-95,1,4
Subject 4/Fall/04.mp4#f48-111,1,4
Subject 4/Fall/04.mp4#f64-127,1,4
Subject 4/Fall/05.mp4#f0-63,0,4
Subject 4/Fall/05.mp4#f16-79,0,4
Subject 4/Fall/05.mp4#f32-95,1,4
Subject 4/Fall/05.mp4#f48-111,1,4
Subject 4/Fall/05.mp4#f64-127,1,4
Subject 4/Fall/05.mp4#f80-143,1,4
Subject 4/Fall/05.mp4#f96-159,1,4
Subject 4/Fall/05.mp4#f112-175,1,4
Subject 4/Fall/05.mp4#f128-191,1,4
Subject 4/Fall/05.mp4#f144-207,1,4
Subject 4/Fall/06.mp4#f0-63,1,4
Subject 4/Fall/06.mp4#f16-79,1,4
Subject 4/Fall/06.mp4#f32-95,1,4
Subject 4/Fall/06.mp4#f48-111,1,4
Subject 4/Fall/06.mp4#f64-127,1,4
Subject 4/Fall/06.mp4#f80-143,1,4
Subject 4/Fall/06.mp4#f96-159,1,4
Subject 4/Fall/06.mp4#f112-175,1,4
Subject 4/Fall/07.mp4#f0-63,0,4
Subject 4/Fall/07.mp4#f32-95,1,4
Subject 4/Fall/07.mp4#f48-111,1,4
Subject 4/Fall/07.mp4#f64-127,1,4
Subject 4/Fall/07.mp4#f80-143,1,4
Subject 4/Fall/07.mp4#f96-159,1,4
Subject 4/Fall/07.mp4#f112-175,1,4
Subject 4/Fall/08.mp4#f0-63,0,4
Subject 4/Fall/08.mp4#f32-95,1,4
Subject 4/Fall/08.mp4#f48-111,1,4
Subject 4/Fall/08.mp4#f64-127,1,4
Subject 4/Fall/08.mp4#f80-143,1,4
Subject 4/Fall/08.mp4#f96-159,1,4
Subject 4/Fall/08.mp4#f112-175,1,4
Subject 4/Fall/09.mp4#f0-63,0,4
Subject 4/Fall/09.mp4#f32-95,1,4
Subject 4/Fall/09.mp4#f48-111,1,4
Subject 4/Fall/09.mp4#f64-127,1,4
Subject 4/Fall/09.mp4#f80-143,1,4
Subject 4/Fall/09.mp4#f96-159,1,4
Subject 4/Fall/09.mp4#f112-175,1,4
Subject 4/Fall/10.mp4#f0-63,0,4
Subject 4/Fall/10.mp4#f32-95,1,4
Subject 4/Fall/10.mp4#f48-111,1,4
Subject 4/Fall/10.mp4#f64-127,1,4
Subject 4/Fall/10.mp4#f80-143,1,4
Subject 4/Fall/11.mp4#f0-63,1,4
Subject 4/Fall/11.mp4#f16-79,1,4
Subject 4/Fall/11.mp4#f32-95,1,4
Subject 4/Fall/11.mp4#f48-111,1,4
Subject 4/Fall/11.mp4#f64-127,1,4
Subject 4/Fall/12.mp4#f0-63,1,4
Subject 4/Fall/12.mp4#f16-79,1,4
Subject 4/Fall/12.mp4#f32-95,1,4
Subject 4/Fall/12.mp4#f48-111,1,4
Subject 4/Fall/12.mp4#f64-127,1,4
Subject 4/Fall/13.mp4#f0-63,1,4
Subject 4/Fall/13.mp4#f16-79,1,4
Subject 4/Fall/13.mp4#f32-95,1,4
Subject 4/Fall/13.mp4#f48-111,1,4
Subject 4/Fall/13.mp4#f64-127,1,4
Subject 4/Fall/13.mp4#f80-143,1,4
Subject 4/Fall/14.mp4#f0-63,1,4
Subject 4/Fall/14.mp4#f16-79,1,4
Subject 4/Fall/14.mp4#f32-95,1,4
Subject 4/Fall/14.mp4#f48-111,1,4
Subject 4/Fall/14.mp4#f64-127,1,4
Subject 4/Fall/14.mp4#f80-143,1,4
Subject 4/Fall/15.mp4#f0-63,1,4
Subject 4/Fall/15.mp4#f16-79,1,4
Subject 4/Fall/15.mp4#f32-95,1,4
Subject 4/Fall/15.mp4#f48-111,1,4
Subject 4/Fall/15.mp4#f64-127,1,4
Subject 4/Fall/15.mp4#f80-143,1,4
Subject 4/Fall/16.mp4#f0-63,0,4
Subject 4/Fall/16.mp4#f16-79,0,4
Subject 4/Fall/16.mp4#f48-111,1,4
Subject 4/Fall/16.mp4#f64-127,1,4
Subject 4/Fall/16.mp4#f80-143,1,4
Subject 4/Fall/16.mp4#f96-159,1,4
Subject 4/Fall/16.mp4#f112-175,1,4
Subject 4/Fall/16.mp4#f128-191,1,4
Subject 4/Fall/16.mp4#f144-207,1,4
Subject 4/Fall/17.mp4#f0-63,0,4
Subject 4/Fall/17.mp4#f16-79,0,4
Subject 4/Fall/17.mp4#f48-111,1,4
Subject 4/Fall/17.mp4#f64-127,1,4
Subject 4/Fall/17.mp4#f80-143,1,4
Subject 4/Fall/17.mp4#f96-159,1,4
Subject 4/Fall/17.mp4#f112-175,1,4
Subject 4/Fall/17.mp4#f128-191,1,4
