path,video_path,subject,dataset,video_label,start_frame,end_frame,start_seconds,end_seconds,fall_onset_seconds,lead_seconds,y_1s,y_2s,y_3s,stage,pose_valid_ratio
Subject 2/ADL/02.mp4#f64-127,Subject 2/ADL/02.mp4,2,gmdcsa24,0,64,127,2.144255,4.255005,,,0,0,0,ADL,1.000000
Subject 2/ADL/02.mp4#f68-131,Subject 2/ADL/02.mp4,2,gmdcsa24,0,68,131,2.278270,4.389021,,,0,0,0,ADL,1.000000
Subject 2/ADL/02.mp4#f72-135,Subject 2/ADL/02.mp4,2,gmdcsa24,0,72,135,2.412286,4.523037,,,0,0,0,ADL,1.000000
Subject 2/ADL/02.mp4#f76-139,Subject 2/ADL/02.mp4,2,gmdcsa24,0,76,139,2.546302,4.657053,,,0,0,0,ADL,1.000000
Subject 2/ADL/02.mp4#f80-143,Subject 2/ADL/02.mp4,2,gmdcsa24,0,80,143,2.680318,4.791069,,,0,0,0,ADL,1.000000
Subject 2/ADL/02.mp4#f84-147,Subject 2/ADL/02.mp4,2,gmdcsa24,0,84,147,2.814334,4.925085,,,0,0,0,ADL,1.000000
Subject 2/ADL/02.mp4#f88-151,Subject 2/ADL/02.mp4,2,gmdcsa24,0,88,151,2.948350,5.059101,,,0,0,0,ADL,1.000000
Subject 2/ADL/02.mp4#f92-155,Subject 2/ADL/02.mp4,2,gmdcsa24,0,92,155,3.082366,5.193117,,,0,0,0,ADL,1.000000
Subject 2/ADL/02.mp4#f96-159,Subject 2/ADL/02.mp4,2,gmdcsa24,0,96,159,3.216382,5.327132,,,0,0,0,ADL,1.000000
Subject 2/ADL/02.mp4#f100-163,Subject 2/ADL/02.mp4,2,gmdcsa24,0,100,163,3.350398,5.461148,,,0,0,0,ADL,1.000000
Subject 2/ADL/02.mp4#f104-167,Subject 2/ADL/02.mp4,2,gmdcsa24,0,104,167,3.484414,5.595164,,,0,0,0,ADL,1.000000
Subject 2/ADL/02.mp4#f108-171,Subject 2/ADL/02.mp4,2,gmdcsa24,0,108,171,3.618430,5.729180,,,0,0,0,ADL,1.000000
Subject 2/ADL/02.mp4#f112-175,Subject 2/ADL/02.mp4,2,gmdcsa24,0,112,175,3.752446,5.863196,,,0,0,0,ADL,1.000000
Subject 2/ADL/02.mp4#f116-179,Subject 2/ADL/02.mp4,2,gmdcsa24,0,116,179,3.886461,5.997212,,,0,0,0,ADL,1.000000
Subject 2/ADL/02.mp4#f120-183,Subject 2/ADL/02.mp4,2,gmdcsa24,0,120,183,4.020477,6.131228,,,0,0,0,ADL,1.000000
Subject 2/ADL/02.mp4#f124-187,Subject 2/ADL/02.mp4,2,gmdcsa24,0,124,187,4.154493,6.265244,,,0,0,0,ADL,1.000000
Subject 2/ADL/02.mp4#f128-191,Subject 2/ADL/02.mp4,2,gmdcsa24,0,128,191,4.288509,6.399260,,,0,0,0,ADL,1.000000
Subject 2/ADL/02.mp4#f132-195,Subject 2/ADL/02.mp4,2,gmdcsa24,0,132,195,4.422525,6.533276,,,0,0,0,ADL,1.000000
Subject 2/ADL/02.mp4#f136-199,Subject 2/ADL/02.mp4,2,gmdcsa24,0,136,199,4.556541,6.667292,,,0,0,0,ADL,1.000000
Subject 2/ADL/02.mp4#f140-203,Subject 2/ADL/02.mp4,2,gmdcsa24,0,140,203,4.690557,6.801307,,,0,0,0,ADL,1.000000
Subject 2/ADL/02.mp4#f144-207,Subject 2/ADL/02.mp4,2,gmdcsa24,0,144,207,4.824573,6.935323,,,0,0,0,ADL,1.000000
Subject 2/ADL/02.mp4#f148-211,Subject 2/ADL/02.mp4,2,gmdcsa24,0,148,211,4.958589,7.069339,,,0,0,0,ADL,1.000000
Subject 2/ADL/02.mp4#f152-215,Subject 2/ADL/02.mp4,2,gmdcsa24,0,152,215,5.092605,7.203355,,,0,0,0,ADL,1.000000
Subject 2/ADL/02.mp4#f156-219,Subject 2/ADL/02.mp4,2,gmdcsa24,0,156,219,5.226621,7.337371,,,0,0,0,ADL,1.000000
Subject 2/ADL/02.mp4#f160-223,Subject 2/ADL/02.mp4,2,gmdcsa24,0,160,223,5.360636,7.471387,,,0,0,0,ADL,1.000000
Subject 2/ADL/02.mp4#f164-227,Subject 2/ADL/02.mp4,2,gmdcsa24,0,164,227,5.494652,7.605403,,,0,0,0,ADL,1.000000
Subject 2/ADL/02.mp4#f168-231,Subject 2/ADL/02.mp4,2,gmdcsa24,0,168,231,5.628668,7.739419,,,0,0,0,ADL,1.000000
Subject 2/ADL/02.mp4#f172-235,Subject 2/ADL/02.mp4,2,gmdcsa24,0,172,235,5.762684,7.873435,,,0,0,0,ADL,1.000000
Subject 2/ADL/02.mp4#f176-239,Subject 2/ADL/02.mp4,2,gmdcsa24,0,176,239,5.896700,8.007451,,,0,0,0,ADL,1.000000
Subject 2/ADL/02.mp4#f180-243,Subject 2/ADL/02.mp4,2,gmdcsa24,0,180,243,6.030716,8.141467,,,0,0,0,ADL,1.000000
Subject 2/ADL/02.mp4#f184-247,Subject 2/ADL/02.mp4,2,gmdcsa24,0,184,247,6.164732,8.275482,,,0,0,0,ADL,1.000000
Subject 2/ADL/02.mp4#f188-251,Subject 2/ADL/02.mp4,2,gmdcsa24,0,188,251,6.298748,8.409498,,,0,0,0,ADL,1.000000
Subject 2/ADL/02.mp4#f192-255,Subject 2/ADL/02.mp4,2,gmdcsa24,0,192,255,6.432764,8.543514,,,0,0,0,ADL,1.000000
Subject 2/ADL/02.mp4#f196-259,Subject 2/ADL/02.mp4,2,gmdcsa24,0,196,259,6.566780,8.677530,,,0,0,0,ADL,1.000000
Subject 2/ADL/02.mp4#f200-263,Subject 2/ADL/02.mp4,2,gmdcsa24,0,200,263,6.700796,8.811546,,,0,0,0,ADL,1.000000
Subject 2/ADL/02.mp4#f204-267,Subject 2/ADL/02.mp4,2,gmdcsa24,0,204,267,6.834811,8.945562,,,0,0,0,ADL,1.000000
Subject 2/ADL/02.mp4#f208-271,Subject 2/ADL/02.mp4,2,gmdcsa24,0,208,271,6.968827,9.079578,,,0,0,0,ADL,1.000000
Subject 2/ADL/02.mp4#f212-275,Subject 2/ADL/02.mp4,2,gmdcsa24,0,212,275,7.102843,9.213594,,,0,0,0,ADL,1.000000
Subject 2/ADL/02.mp4#f216-279,Subject 2/ADL/02.mp4,2,gmdcsa24,0,216,279,7.236859,9.347610,,,0,0,0,ADL,1.000000
Subject 2/ADL/02.mp4#f220-283,Subject 2/ADL/02.mp4,2,gmdcsa24,0,220,283,7.370875,9.481626,,,0,0,0,ADL,1.000000
Subject 2/ADL/02.mp4#f224-287,Subject 2/ADL/02.mp4,2,gmdcsa24,0,224,287,7.504891,9.615642,,,0,0,0,ADL,1.000000
Subject 2/ADL/02.mp4#f228-291,Subject 2/ADL/02.mp4,2,gmdcsa24,0,228,291,7.638907,9.749658,,,0,0,0,ADL,1.000000
Subject 2/ADL/02.mp4#f232-295,Subject 2/ADL/02.mp4,2,gmdcsa24,0,232,295,7.772923,9.883673,,,0,0,0,ADL,1.000000
Subject 2/ADL/02.mp4#f236-299,Subject 2/ADL/02.mp4,2,gmdcsa24,0,236,299,7.906939,10.017689,,,0,0,0,ADL,1.000000
Subject 2/ADL/02.mp4#f240-303,Subject 2/ADL/02.mp4,2,gmdcsa24,0,240,303,8.040955,10.151705,,,0,0,0,ADL,1.000000
Subject 2/ADL/02.mp4#f244-307,Subject 2/ADL/02.mp4,2,gmdcsa24,0,244,307,8.174971,10.285721,,,0,0,0,ADL,1.000000
Subject 2/ADL/02.mp4#f248-311,Subject 2/ADL/02.mp4,2,gmdcsa24,0,248,311,8.308986,10.419737,,,0,0,0,ADL,1.000000
Subject 2/ADL/02.mp4#f252-315,Subject 2/ADL/02.mp4,2,gmdcsa24,0,252,315,8.443002,10.553753,,,0,0,0,ADL,1.000000
Subject 2/ADL/02.mp4#f256-319,Subject 2/ADL/02.mp4,2,gmdcsa24,0,256,319,8.577018,10.687769,,,0,0,0,ADL,1.000000
Subject 2/ADL/02.mp4#f260-323,Subject 2/ADL/02.mp4,2,gmdcsa24,0,260,323,8.711034,10.821785,,,0,0,0,ADL,1.000000
Subject 2/ADL/02.mp4#f264-327,Subject 2/ADL/02.mp4,2,gmdcsa24,0,264,327,8.845050,10.955801,,,0,0,0,ADL,1.000000
Subject 2/ADL/02.mp4#f268-331,Subject 2/ADL/02.mp4,2,gmdcsa24,0,268,331,8.979066,11.089817,,,0,0,0,ADL,1.000000
Subject 2/ADL/02.mp4#f272-335,Subject 2/ADL/02.mp4,2,gmdcsa24,0,272,335,9.113082,11.223833,,,0,0,0,ADL,1.000000
Subject 2/ADL/02.mp4#f276-339,Subject 2/ADL/02.mp4,2,gmdcsa24,0,276,339,9.247098,11.357848,,,0,0,0,ADL,1.000000
Subject 2/ADL/02.mp4#f280-343,Subject 2/ADL/02.mp4,2,gmdcsa24,0,280,343,9.381114,11.491864,,,0,0,0,ADL,1.000000
Subject 2/ADL/02.mp4#f284-347,Subject 2/ADL/02.mp4,2,gmdcsa24,0,284,347,9.515130,11.625880,,,0,0,0,ADL,1.000000
Subject 2/ADL/02.mp4#f288-351,Subject 2/ADL/02.mp4,2,gmdcsa24,0,288,351,9.649146,11.759896,,,0,0,0,ADL,1.000000
Subject 2/ADL/03.mp4#f0-63,Subject 2/ADL/03.mp4,2,gmdcsa24,0,0,63,0.000000,2.112506,,,0,0,0,ADL,1.000000
Subject 2/ADL/03.mp4#f4-67,Subject 2/ADL/03.mp4,2,gmdcsa24,0,4,67,0.134127,2.246633,,,0,0,0,ADL,1.000000
Subject 2/ADL/03.mp4#f8-71,Subject 2/ADL/03.mp4,2,gmdcsa24,0,8,71,0.268255,2.380760,,,0,0,0,ADL,1.000000
Subject 2/ADL/03.mp4#f12-75,Subject 2/ADL/03.mp4,2,gmdcsa24,0,12,75,0.402382,2.514888,,,0,0,0,ADL,1.000000
Subject 2/ADL/03.mp4#f16-79,Subject 2/ADL/03.mp4,2,gmdcsa24,0,16,79,0.536509,2.649015,,,0,0,0,ADL,1.000000
Subject 2/ADL/03.mp4#f20-83,Subject 2/ADL/03.mp4,2,gmdcsa24,0,20,83,0.670637,2.783142,,,0,0,0,ADL,1.000000
Subject 2/ADL/03.mp4#f24-87,Subject 2/ADL/03.mp4,2,gmdcsa24,0,24,87,0.804764,2.917270,,,0,0,0,ADL,1.000000
Subject 2/ADL/03.mp4#f28-91,Subject 2/ADL/03.mp4,2,gmdcsa24,0,28,91,0.938891,3.051397,,,0,0,0,ADL,1.000000
Subject 2/ADL/03.mp4#f32-95,Subject 2/ADL/03.mp4,2,gmdcsa24,0,32,95,1.073019,3.185524,,,0,0,0,ADL,1.000000
Subject 2/ADL/03.mp4#f36-99,Subject 2/ADL/03.mp4,2,gmdcsa24,0,36,99,1.207146,3.319652,,,0,0,0,ADL,1.000000
Subject 2/ADL/03.mp4#f40-103,Subject 2/ADL/03.mp4,2,gmdcsa24,0,40,103,1.341273,3.453779,,,0,0,0,ADL,1.000000
Subject 2/ADL/03.mp4#f44-107,Subject 2/ADL/03.mp4,2,gmdcsa24,0,44,107,1.475401,3.587906,,,0,0,0,ADL,1.000000
Subject 2/ADL/03.mp4#f48-111,Subject 2/ADL/03.mp4,2,gmdcsa24,0,48,111,1.609528,3.722034,,,0,0,0,ADL,1.000000
Subject 2/ADL/03.mp4#f52-115,Subject 2/ADL/03.mp4,2,gmdcsa24,0,52,115,1.743655,3.856161,,,0,0,0,ADL,1.000000
Subject 2/ADL/03.mp4#f56-119,Subject 2/ADL/03.mp4,2,gmdcsa24,0,56,119,1.877783,3.990288,,,0,0,0,ADL,1.000000
Subject 2/ADL/03.mp4#f60-123,Subject 2/ADL/03.mp4,2,gmdcsa24,0,60,123,2.011910,4.124416,,,0,0,0,ADL,1.000000
Subject 2/ADL/03.mp4#f64-127,Subject 2/ADL/03.mp4,2,gmdcsa24,0,64,127,2.146037,4.258543,,,0,0,0,ADL,1.000000
Subject 2/ADL/03.mp4#f68-131,Subject 2/ADL/03.mp4,2,gmdcsa24,0,68,131,2.280165,4.392670,,,0,0,0,ADL,1.000000
Subject 2/ADL/03.mp4#f72-135,Subject 2/ADL/03.mp4,2,gmdcsa24,0,72,135,2.414292,4.526798,,,0,0,0,ADL,1.000000
Subject 2/ADL/03.mp4#f76-139,Subject 2/ADL/03.mp4,2,gmdcsa24,0,76,139,2.548419,4.660925,,,0,0,0,ADL,1.000000
Subject 2/ADL/03.mp4#f80-143,Subject 2/ADL/03.mp4,2,gmdcsa24,0,80,143,2.682547,4.795052,,,0,0,0,ADL,1.000000
Subject 2/ADL/03.mp4#f84-147,Subject 2/ADL/03.mp4,2,gmdcsa24,0,84,147,2.816674,4.929180,,,0,0,0,ADL,1.000000
Subject 2/ADL/03.mp4#f88-151,Subject 2/ADL/03.mp4,2,gmdcsa24,0,88,151,2.950801,5.063307,,,0,0,0,ADL,1.000000
Subject 2/ADL/03.mp4#f92-155,Subject 2/ADL/03.mp4,2,gmdcsa24,0,92,155,3.084929,5.197434,,,0,0,0,ADL,1.000000
Subject 2/ADL/03.mp4#f96-159,Subject 2/ADL/03.mp4,2,gmdcsa24,0,96,159,3.219056,5.331562,,,0,0,0,ADL,1.000000
Subject 2/ADL/03.mp4#f100-163,Subject 2/ADL/03.mp4,2,gmdcsa24,0,100,163,3.353183,5.465689,,,0,0,0,ADL,1.000000
Subject 2/ADL/03.mp4#f104-167,Subject 2/ADL/03.mp4,2,gmdcsa24,0,104,167,3.487311,5.599816,,,0,0,0,ADL,1.000000
Subject 2/ADL/03.mp4#f108-171,Subject 2/ADL/03.mp4,2,gmdcsa24,0,108,171,3.621438,5.733944,,,0,0,0,ADL,1.000000
Subject 2/ADL/03.mp4#f112-175,Subject 2/ADL/03.mp4,2,gmdcsa24,0,112,175,3.755565,5.868071,,,0,0,0,ADL,1.000000
Subject 2/ADL/03.mp4#f116-179,Subject 2/ADL/03.mp4,2,gmdcsa24,0,116,179,3.889693,6.002198,,,0,0,0,ADL,1.000000
Subject 2/ADL/03.mp4#f120-183,Subject 2/ADL/03.mp4,2,gmdcsa24,0,120,183,4.023820,6.136326,,,0,0,0,ADL,1.000000
Subject 2/ADL/03.mp4#f124-187,Subject 2/ADL/03.mp4,2,gmdcsa24,0,124,187,4.157947,6.270453,,,0,0,0,ADL,1.000000
Subject 2/ADL/03.mp4#f128-191,Subject 2/ADL/03.mp4,2,gmdcsa24,0,128,191,4.292075,6.404580,,,0,0,0,ADL,1.000000
Subject 2/ADL/03.mp4#f132-195,Subject 2/ADL/03.mp4,2,gmdcsa24,0,132,195,4.426202,6.538708,,,0,0,0,ADL,1.000000
Subject 2/ADL/03.mp4#f136-199,Subject 2/ADL/03.mp4,2,gmdcsa24,0,136,199,4.560329,6.672835,,,0,0,0,ADL,1.000000
Subject 2/ADL/03.mp4#f140-203,Subject 2/ADL/03.mp4,2,gmdcsa24,0,140,203,4.694457,6.806962,,,0,0,0,ADL,1.000000
Subject 2/ADL/03.mp4#f144-207,Subject 2/ADL/03.mp4,2,gmdcsa24,0,144,207,4.828584,6.941090,,,0,0,0,ADL,1.000000
Subject 2/ADL/03.mp4#f148-211,Subject 2/ADL/03.mp4,2,gmdcsa24,0,148,211,4.962711,7.075217,,,0,0,0,ADL,1.000000
Subject 2/ADL/03.mp4#f152-215,Subject 2/ADL/03.mp4,2,gmdcsa24,0,152,215,5.096839,7.209344,,,0,0,0,ADL,1.000000
Subject 2/ADL/03.mp4#f156-219,Subject 2/ADL/03.mp4,2,gmdcsa24,0,156,219,5.230966,7.343472,,,0,0,0,ADL,1.000000
Subject 2/ADL/03.mp4#f160-223,Subject 2/ADL/03.mp4,2,gmdcsa24,0,160,223,5.365093,7.477599,,,0,0,0,ADL,1.000000
Subject 2/ADL/03.mp4#f164-227,Subject 2/ADL/03.mp4,2,gmdcsa24,0,164,227,5.499221,7.611726,,,0,0,0,ADL,1.000000
Subject 2/ADL/03.mp4#f168-231,Subject 2/ADL/03.mp4,2,gmdcsa24,0,168,231,5.633348,7.745854,,,0,0,0,ADL,1.000000
Subject 2/ADL/03.mp4#f172-235,Subject 2/ADL/03.mp4,2,gmdcsa24,0,172,235,5.767475,7.879981,,,0,0,0,ADL,1.000000
Subject 2/ADL/03.mp4#f176-239,Subject 2/ADL/03.mp4,2,gmdcsa24,0,176,239,5.901603,8.014108,,,0,0,0,ADL,1.000000
Subject 2/ADL/03.mp4#f180-243,Subject 2/ADL/03.mp4,2,gmdcsa24,0,180,243,6.035730,8.148236,,,0,0,0,ADL,1.000000
Subject 2/ADL/03.mp4#f184-247,Subject 2/ADL/03.mp4,2,gmdcsa24,0,184,247,6.169857,8.282363,,,0,0,0,ADL,1.000000
Subject 2/ADL/03.mp4#f188-251,Subject 2/ADL/03.mp4,2,gmdcsa24,0,188,251,6.303985,8.416490,,,0,0,0,ADL,1.000000
Subject 2/ADL/03.mp4#f192-255,Subject 2/ADL/03.mp4,2,gmdcsa24,0,192,255,6.438112,8.550618,,,0,0,0,ADL,1.000000
Subject 2/ADL/03.mp4#f196-259,Subject 2/ADL/03.mp4,2,gmdcsa24,0,196,259,6.572240,8.684745,,,0,0,0,ADL,1.000000
Subject 2/ADL/03.mp4#f200-263,Subject 2/ADL/03.mp4,2,gmdcsa24,0,200,263,6.706367,8.818872,,,0,0,0,ADL,1.000000
Subject 2/ADL/03.mp4#f204-267,Subject 2/ADL/03.mp4,2,gmdcsa24,0,204,267,6.840494,8.953000,,,0,0,0,ADL,1.000000
Subject 2/ADL/03.mp4#f208-271,Subject 2/ADL/03.mp4,2,gmdcsa24,0,208,271,6.974622,9.087127,,,0,0,0,ADL,1.000000
Subject 2/ADL/03.mp4#f212-275,Subject 2/ADL/03.mp4,2,gmdcsa24,0,212,275,7.108749,9.221254,,,0,0,0,ADL,1.000000
Subject 2/ADL/03.mp4#f216-279,Subject 2/ADL/03.mp4,2,gmdcsa24,0,216,279,7.242876,9.355382,,,0,0,0,ADL,1.000000
Subject 2/ADL/03.mp4#f220-283,Subject 2/ADL/03.mp4,2,gmdcsa24,0,220,283,7.377004,9.489509,,,0,0,0,ADL,1.000000
Subject 2/ADL/03.mp4#f224-287,Subject 2/ADL/03.mp4,2,gmdcsa24,0,224,287,7.511131,9.623636,,,0,0,0,ADL,1.000000
Subject 2/ADL/03.mp4#f228-291,Subject 2/ADL/03.mp4,2,gmdcsa24,0,228,291,7.645258,9.757764,,,0,0,0,ADL,1.000000
Subject 2/ADL/03.mp4#f232-295,Subject 2/ADL/03.mp4,2,gmdcsa24,0,232,295,7.779386,9.891891,,,0,0,0,ADL,1.000000
Subject 2/ADL/03.mp4#f236-299,Subject 2/ADL/03.mp4,2,gmdcsa24,0,236,299,7.913513,10.026018,,,0,0,0,ADL,1.000000
Subject 2/ADL/03.mp4#f240-303,Subject 2/ADL/03.mp4,2,gmdcsa24,0,240,303,8.047640,10.160146,,,0,0,0,ADL,1.000000
Subject 2/ADL/03.mp4#f244-307,Subject 2/ADL/03.mp4,2,gmdcsa24,0,244,307,8.181768,10.294273,,,0,0,0,ADL,1.000000
Subject 2/ADL/03.mp4#f248-311,Subject 2/ADL/03.mp4,2,gmdcsa24,0,248,311,8.315895,10.428400,,,0,0,0,ADL,1.000000
Subject 2/ADL/03.mp4#f252-315,Subject 2/ADL/03.mp4,2,gmdcsa24,0,252,315,8.450022,10.562528,,,0,0,0,ADL,1.000000
Subject 2/ADL/03.mp4#f256-319,Subject 2/ADL/03.mp4,2,gmdcsa24,0,256,319,8.584150,10.696655,,,0,0,0,ADL,1.000000
Subject 2/ADL/03.mp4#f260-323,Subject 2/ADL/03.mp4,2,gmdcsa24,0,260,323,8.718277,10.830782,,,0,0,0,ADL,1.000000
Subject 2/ADL/03.mp4#f264-327,Subject 2/ADL/03.mp4,2,gmdcsa24,0,264,327,8.852404,10.964910,,,0,0,0,ADL,1.000000
Subject 2/ADL/03.mp4#f268-331,Subject 2/ADL/03.mp4,2,gmdcsa24,0,268,331,8.986532,11.099037,,,0,0,0,ADL,1.000000
Subject 2/ADL/03.mp4#f272-335,Subject 2/ADL/03.mp4,2,gmdcsa24,0,272,335,9.120659,11.233164,,,0,0,0,ADL,1.000000
Subject 2/ADL/03.mp4#f276-339,Subject 2/ADL/03.mp4,2,gmdcsa24,0,276,339,9.254786,11.367292,,,0,0,0,ADL,1.000000
Subject 2/ADL/03.mp4#f280-343,Subject 2/ADL/03.mp4,2,gmdcsa24,0,280,343,9.388914,11.501419,,,0,0,0,ADL,1.000000
Subject 2/ADL/03.mp4#f284-347,Subject 2/ADL/03.mp4,2,gmdcsa24,0,284,347,9.523041,11.635546,,,0,0,0,ADL,1.000000
Subject 2/ADL/03.mp4#f288-351,Subject 2/ADL/03.mp4,2,gmdcsa24,0,288,351,9.657168,11.769674,,,0,0,0,ADL,1.000000
Subject 2/ADL/03.mp4#f292-355,Subject 2/ADL/03.mp4,2,gmdcsa24,0,292,355,9.791296,11.903801,,,0,0,0,ADL,1.000000
Subject 2/ADL/04.mp4#f0-63,Subject 2/ADL/04.mp4,2,gmdcsa24,0,0,63,0.000000,2.111182,,,0,0,0,ADL,1.000000
Subject 2/ADL/04.mp4#f4-67,Subject 2/ADL/04.mp4,2,gmdcsa24,0,4,67,0.134043,2.245225,,,0,0,0,ADL,1.000000
Subject 2/ADL/04.mp4#f8-71,Subject 2/ADL/04.mp4,2,gmdcsa24,0,8,71,0.268087,2.379269,,,0,0,0,ADL,1.000000
Subject 2/ADL/04.mp4#f12-75,Subject 2/ADL/04.mp4,2,gmdcsa24,0,12,75,0.402130,2.513312,,,0,0,0,ADL,1.000000
Subject 2/ADL/04.mp4#f16-79,Subject 2/ADL/04.mp4,2,gmdcsa24,0,16,79,0.536173,2.647355,,,0,0,0,ADL,1.000000
Subject 2/ADL/04.mp4#f20-83,Subject 2/ADL/04.mp4,2,gmdcsa24,0,20,83,0.670217,2.781399,,,0,0,0,ADL,1.000000
Subject 2/ADL/04.mp4#f24-87,Subject 2/ADL/04.mp4,2,gmdcsa24,0,24,87,0.804260,2.915442,,,0,0,0,ADL,1.000000
Subject 2/ADL/04.mp4#f28-91,Subject 2/ADL/04.mp4,2,gmdcsa24,0,28,91,0.938303,3.049485,,,0,0,0,ADL,1.000000
Subject 2/ADL/04.mp4#f32-95,Subject 2/ADL/04.mp4,2,gmdcsa24,0,32,95,1.072346,3.183528,,,0,0,0,ADL,1.000000
Subject 2/ADL/04.mp4#f36-99,Subject 2/ADL/04.mp4,2,gmdcsa24,0,36,99,1.206390,3.317572,,,0,0,0,ADL,1.000000
Subject 2/ADL/04.mp4#f40-103,Subject 2/ADL/04.mp4,2,gmdcsa24,0,40,103,1.340433,3.451615,,,0,0,0,ADL,1.000000
Subject 2/ADL/04.mp4#f44-107,Subject 2/ADL/04.mp4,2,gmdcsa24,0,44,107,1.474476,3.585658,,,0,0,0,ADL,1.000000
Subject 2/ADL/04.mp4#f48-111,Subject 2/ADL/04.mp4,2,gmdcsa24,0,48,111,1.608520,3.719702,,,0,0,0,ADL,1.000000
Subject 2/ADL/04.mp4#f52-115,Subject 2/ADL/04.mp4,2,gmdcsa24,0,52,115,1.742563,3.853745,,,0,0,0,ADL,1.000000
Subject 2/ADL/04.mp4#f56-119,Subject 2/ADL/04.mp4,2,gmdcsa24,0,56,119,1.876606,3.987788,,,0,0,0,ADL,1.000000
Subject 2/ADL/04.mp4#f60-123,Subject 2/ADL/04.mp4,2,gmdcsa24,0,60,123,2.010650,4.121832,,,0,0,0,ADL,1.000000
Subject 2/ADL/04.mp4#f64-127,Subject 2/ADL/04.mp4,2,gmdcsa24,0,64,127,2.144693,4.255875,,,0,0,0,ADL,1.000000
Subject 2/ADL/04.mp4#f68-131,Subject 2/ADL/04.mp4,2,gmdcsa24,0,68,131,2.278736,4.389918,,,0,0,0,ADL,1.000000
Subject 2/ADL/04.mp4#f72-135,Subject 2/ADL/04.mp4,2,gmdcsa24,0,72,135,2.412779,4.523962,,,0,0,0,ADL,1.000000
Subject 2/ADL/04.mp4#f76-139,Subject 2/ADL/04.mp4,2,gmdcsa24,0,76,139,2.546823,4.658005,,,0,0,0,ADL,1.000000
Subject 2/ADL/04.mp4#f80-143,Subject 2/ADL/04.mp4,2,gmdcsa24,0,80,143,2.680866,4.792048,,,0,0,0,ADL,1.000000
Subject 2/ADL/04.mp4#f84-147,Subject 2/ADL/04.mp4,2,gmdcsa24,0,84,147,2.814909,4.926091,,,0,0,0,ADL,1.000000
Subject 2/ADL/04.mp4#f88-151,Subject 2/ADL/04.mp4,2,gmdcsa24,0,88,151,2.948953,5.060135,,,0,0,0,ADL,1.000000
Subject 2/ADL/04.mp4#f92-155,Subject 2/ADL/04.mp4,2,gmdcsa24,0,92,155,3.082996,5.194178,,,0,0,0,ADL,1.000000
Subject 2/ADL/04.mp4#f96-159,Subject 2/ADL/04.mp4,2,gmdcsa24,0,96,159,3.217039,5.328221,,,0,0,0,ADL,1.000000
Subject 2/ADL/04.mp4#f100-163,Subject 2/ADL/04.mp4,2,gmdcsa24,0,100,163,3.351083,5.462265,,,0,0,0,ADL,1.000000
Subject 2/ADL/04.mp4#f104-167,Subject 2/ADL/04.mp4,2,gmdcsa24,0,104,167,3.485126,5.596308,,,0,0,0,ADL,1.000000
Subject 2/ADL/04.mp4#f108-171,Subject 2/ADL/04.mp4,2,gmdcsa24,0,108,171,3.619169,5.730351,,,0,0,0,ADL,1.000000
Subject 2/ADL/04.mp4#f112-175,Subject 2/ADL/04.mp4,2,gmdcsa24,0,112,175,3.753213,5.864395,,,0,0,0,ADL,1.000000
Subject 2/ADL/04.mp4#f116-179,Subject 2/ADL/04.mp4,2,gmdcsa24,0,116,179,3.887256,5.998438,,,0,0,0,ADL,1.000000
Subject 2/ADL/04.mp4#f120-183,Subject 2/ADL/04.mp4,2,gmdcsa24,0,120,183,4.021299,6.132481,,,0,0,0,ADL,1.000000
Subject 2/ADL/04.mp4#f124-187,Subject 2/ADL/04.mp4,2,gmdcsa24,0,124,187,4.155342,6.266524,,,0,0,0,ADL,1.000000
Subject 2/ADL/04.mp4#f128-191,Subject 2/ADL/04.mp4,2,gmdcsa24,0,128,191,4.289386,6.400568,,,0,0,0,ADL,1.000000
Subject 2/ADL/04.mp4#f132-195,Subject 2/ADL/04.mp4,2,gmdcsa24,0,132,195,4.423429,6.534611,,,0,0,0,ADL,1.000000
Subject 2/ADL/04.mp4#f136-199,Subject 2/ADL/04.mp4,2,gmdcsa24,0,136,199,4.557472,6.668654,,,0,0,0,ADL,1.000000
Subject 2/ADL/04.mp4#f140-203,Subject 2/ADL/04.mp4,2,gmdcsa24,0,140,203,4.691516,6.802698,,,0,0,0,ADL,1.000000
Subject 2/ADL/04.mp4#f144-207,Subject 2/ADL/04.mp4,2,gmdcsa24,0,144,207,4.825559,6.936741,,,0,0,0,ADL,1.000000
Subject 2/ADL/04.mp4#f148-211,Subject 2/ADL/04.mp4,2,gmdcsa24,0,148,211,4.959602,7.070784,,,0,0,0,ADL,1.000000
Subject 2/ADL/04.mp4#f152-215,Subject 2/ADL/04.mp4,2,gmdcsa24,0,152,215,5.093646,7.204828,,,0,0,0,ADL,1.000000
Subject 2/ADL/04.mp4#f156-219,Subject 2/ADL/04.mp4,2,gmdcsa24,0,156,219,5.227689,7.338871,,,0,0,0,ADL,1.000000
Subject 2/ADL/04.mp4#f160-223,Subject 2/ADL/04.mp4,2,gmdcsa24,0,160,223,5.361732,7.472914,,,0,0,0,ADL,1.000000
Subject 2/ADL/04.mp4#f164-227,Subject 2/ADL/04.mp4,2,gmdcsa24,0,164,227,5.495775,7.606958,,,0,0,0,ADL,1.000000
