path,label,start_frame,end_frame,scenario,cam,dataset,source_row,pose_path,backend,frames,zero_pose_frames,mean_confidence
dataset/dataset/chute06/cam4.avi,0,622,652,6,4,mcfd,134,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute06__cam4__f622_652.npz,yolo,64,0,0.712574
dataset/dataset/chute06/cam4.avi,1,673,703,6,4,mcfd,135,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute06__cam4__f673_703.npz,yolo,64,2,0.656808
dataset/dataset/chute06/cam4.avi,1,693,723,6,4,mcfd,136,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute06__cam4__f693_723.npz,yolo,64,21,0.459257
dataset/dataset/chute06/cam4.avi,0,730,760,6,4,mcfd,137,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute06__cam4__f730_760.npz,yolo,64,21,0.466800
dataset/dataset/chute06/cam5.avi,0,622,652,6,5,mcfd,138,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute06__cam5__f622_652.npz,yolo,64,0,0.494610
dataset/dataset/chute06/cam5.avi,1,673,703,6,5,mcfd,139,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute06__cam5__f673_703.npz,yolo,64,0,0.904405
dataset/dataset/chute06/cam5.avi,1,693,723,6,5,mcfd,140,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute06__cam5__f693_723.npz,yolo,64,4,0.661508
dataset/dataset/chute06/cam5.avi,0,730,760,6,5,mcfd,141,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute06__cam5__f730_760.npz,yolo,64,0,0.509001
dataset/dataset/chute06/cam6.avi,0,635,665,6,6,mcfd,142,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute06__cam6__f635_665.npz,yolo,64,0,0.879377
dataset/dataset/chute06/cam6.avi,1,686,716,6,6,mcfd,143,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute06__cam6__f686_716.npz,yolo,64,25,0.426545
dataset/dataset/chute06/cam6.avi,1,706,736,6,6,mcfd,144,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute06__cam6__f706_736.npz,yolo,64,64,0.000000
dataset/dataset/chute06/cam6.avi,0,743,773,6,6,mcfd,145,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute06__cam6__f743_773.npz,yolo,64,64,0.000000
dataset/dataset/chute06/cam7.avi,0,635,665,6,7,mcfd,146,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute06__cam7__f635_665.npz,yolo,64,0,0.926839
dataset/dataset/chute06/cam7.avi,1,686,716,6,7,mcfd,147,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute06__cam7__f686_716.npz,yolo,64,0,0.780229
dataset/dataset/chute06/cam7.avi,1,706,736,6,7,mcfd,148,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute06__cam7__f706_736.npz,yolo,64,10,0.674307
dataset/dataset/chute06/cam7.avi,0,743,773,6,7,mcfd,149,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute06__cam7__f743_773.npz,yolo,64,17,0.604263
dataset/dataset/chute06/cam8.avi,0,621,651,6,8,mcfd,150,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute06__cam8__f621_651.npz,yolo,64,0,0.858221
dataset/dataset/chute06/cam8.avi,1,672,702,6,8,mcfd,151,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute06__cam8__f672_702.npz,yolo,64,0,0.915061
dataset/dataset/chute06/cam8.avi,1,692,722,6,8,mcfd,152,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute06__cam8__f692_722.npz,yolo,64,0,0.873147
dataset/dataset/chute06/cam8.avi,0,729,759,6,8,mcfd,153,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute06__cam8__f729_759.npz,yolo,64,37,0.228839
dataset/dataset/chute07/cam1.avi,0,473,503,7,1,mcfd,154,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute07__cam1__f473_503.npz,yolo,64,0,0.811219
dataset/dataset/chute07/cam1.avi,1,504,534,7,1,mcfd,155,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute07__cam1__f504_534.npz,yolo,64,23,0.483420
dataset/dataset/chute07/cam2.avi,0,460,490,7,2,mcfd,156,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute07__cam2__f460_490.npz,yolo,64,0,0.769603
dataset/dataset/chute07/cam2.avi,1,491,521,7,2,mcfd,157,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute07__cam2__f491_521.npz,yolo,64,12,0.550513
dataset/dataset/chute07/cam3.avi,0,460,490,7,3,mcfd,158,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute07__cam3__f460_490.npz,yolo,64,0,0.384384
dataset/dataset/chute07/cam3.avi,1,491,521,7,3,mcfd,159,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute07__cam3__f491_521.npz,yolo,64,0,0.419514
dataset/dataset/chute07/cam4.avi,0,445,475,7,4,mcfd,160,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute07__cam4__f445_475.npz,yolo,64,0,0.695313
dataset/dataset/chute07/cam4.avi,1,476,506,7,4,mcfd,161,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute07__cam4__f476_506.npz,yolo,64,0,0.701559
dataset/dataset/chute07/cam5.avi,0,463,493,7,5,mcfd,162,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute07__cam5__f463_493.npz,yolo,64,0,0.585548
dataset/dataset/chute07/cam5.avi,1,494,524,7,5,mcfd,163,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute07__cam5__f494_524.npz,yolo,64,17,0.311723
dataset/dataset/chute07/cam6.avi,0,463,493,7,6,mcfd,164,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute07__cam6__f463_493.npz,yolo,64,0,0.785376
dataset/dataset/chute07/cam6.avi,1,494,524,7,6,mcfd,165,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute07__cam6__f494_524.npz,yolo,64,0,0.828819
dataset/dataset/chute07/cam7.avi,0,463,493,7,7,mcfd,166,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute07__cam7__f463_493.npz,yolo,64,0,0.898090
dataset/dataset/chute07/cam7.avi,1,494,524,7,7,mcfd,167,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute07__cam7__f494_524.npz,yolo,64,2,0.851949
dataset/dataset/chute07/cam8.avi,0,463,493,7,8,mcfd,168,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute07__cam8__f463_493.npz,yolo,64,0,0.913148
dataset/dataset/chute07/cam8.avi,1,494,524,7,8,mcfd,169,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute07__cam8__f494_524.npz,yolo,64,0,0.877510
dataset/dataset/chute08/cam1.avi,0,332,362,8,1,mcfd,170,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute08__cam1__f332_362.npz,yolo,64,0,0.851693
dataset/dataset/chute08/cam1.avi,1,363,393,8,1,mcfd,171,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute08__cam1__f363_393.npz,yolo,64,9,0.665382
dataset/dataset/chute08/cam2.avi,0,319,349,8,2,mcfd,172,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute08__cam2__f319_349.npz,yolo,64,0,0.772823
dataset/dataset/chute08/cam2.avi,1,350,380,8,2,mcfd,173,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute08__cam2__f350_380.npz,yolo,64,11,0.609532
dataset/dataset/chute08/cam3.avi,0,240,270,8,3,mcfd,174,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute08__cam3__f240_270.npz,yolo,64,0,0.358017
dataset/dataset/chute08/cam3.avi,1,271,301,8,3,mcfd,175,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute08__cam3__f271_301.npz,yolo,64,6,0.192593
dataset/dataset/chute08/cam4.avi,0,321,351,8,4,mcfd,176,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute08__cam4__f321_351.npz,yolo,64,0,0.702290
dataset/dataset/chute08/cam4.avi,1,352,382,8,4,mcfd,177,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute08__cam4__f352_382.npz,yolo,64,17,0.501882
dataset/dataset/chute08/cam5.avi,0,304,334,8,5,mcfd,178,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute08__cam5__f304_334.npz,yolo,64,0,0.701917
dataset/dataset/chute08/cam5.avi,1,335,365,8,5,mcfd,179,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute08__cam5__f335_365.npz,yolo,64,17,0.531120
dataset/dataset/chute08/cam6.avi,0,321,351,8,6,mcfd,180,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute08__cam6__f321_351.npz,yolo,64,0,0.754399
dataset/dataset/chute08/cam6.avi,1,352,382,8,6,mcfd,181,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute08__cam6__f352_382.npz,yolo,64,29,0.399619
dataset/dataset/chute08/cam7.avi,0,321,351,8,7,mcfd,182,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute08__cam7__f321_351.npz,yolo,64,0,0.809655
dataset/dataset/chute08/cam7.avi,1,352,382,8,7,mcfd,183,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute08__cam7__f352_382.npz,yolo,64,0,0.810909
dataset/dataset/chute08/cam8.avi,0,296,326,8,8,mcfd,184,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute08__cam8__f296_326.npz,yolo,64,0,0.938610
dataset/dataset/chute08/cam8.avi,1,327,357,8,8,mcfd,185,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute08__cam8__f327_357.npz,yolo,64,0,0.883583
dataset/dataset/chute09/cam1.avi,0,612,642,9,1,mcfd,186,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute09__cam1__f612_642.npz,yolo,64,0,0.664895
dataset/dataset/chute09/cam1.avi,1,643,673,9,1,mcfd,187,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute09__cam1__f643_673.npz,yolo,64,0,0.709451
dataset/dataset/chute09/cam1.avi,0,674,704,9,1,mcfd,188,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute09__cam1__f674_704.npz,yolo,64,0,0.629432
dataset/dataset/chute09/cam2.avi,0,603,633,9,2,mcfd,189,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute09__cam2__f603_633.npz,yolo,64,2,0.640201
dataset/dataset/chute09/cam2.avi,1,634,664,9,2,mcfd,190,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute09__cam2__f634_664.npz,yolo,64,12,0.595441
dataset/dataset/chute09/cam2.avi,0,665,695,9,2,mcfd,191,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute09__cam2__f665_695.npz,yolo,64,42,0.182082
dataset/dataset/chute09/cam3.avi,0,594,624,9,3,mcfd,192,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute09__cam3__f594_624.npz,yolo,64,6,0.281330
dataset/dataset/chute09/cam3.avi,1,625,655,9,3,mcfd,193,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute09__cam3__f625_655.npz,yolo,64,7,0.242118
dataset/dataset/chute09/cam3.avi,0,656,686,9,3,mcfd,194,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute09__cam3__f656_686.npz,yolo,64,37,0.074518
dataset/dataset/chute09/cam4.avi,0,612,642,9,4,mcfd,195,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute09__cam4__f612_642.npz,yolo,64,14,0.528905
dataset/dataset/chute09/cam4.avi,1,643,673,9,4,mcfd,196,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute09__cam4__f643_673.npz,yolo,64,2,0.656746
dataset/dataset/chute09/cam4.avi,0,674,704,9,4,mcfd,197,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute09__cam4__f674_704.npz,yolo,64,15,0.521006
dataset/dataset/chute09/cam5.avi,0,606,636,9,5,mcfd,198,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute09__cam5__f606_636.npz,yolo,64,0,0.596477
dataset/dataset/chute09/cam5.avi,1,637,667,9,5,mcfd,199,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute09__cam5__f637_667.npz,yolo,64,12,0.603497
dataset/dataset/chute09/cam5.avi,0,668,698,9,5,mcfd,200,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute09__cam5__f668_698.npz,yolo,64,41,0.126932
dataset/dataset/chute09/cam6.avi,0,606,636,9,6,mcfd,201,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute09__cam6__f606_636.npz,yolo,64,33,0.368499
dataset/dataset/chute09/cam6.avi,1,637,667,9,6,mcfd,202,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute09__cam6__f637_667.npz,yolo,64,31,0.366104
dataset/dataset/chute09/cam6.avi,0,668,698,9,6,mcfd,203,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute09__cam6__f668_698.npz,yolo,64,64,0.000000
dataset/dataset/chute09/cam7.avi,0,606,636,9,7,mcfd,204,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute09__cam7__f606_636.npz,yolo,64,32,0.354099
dataset/dataset/chute09/cam7.avi,1,637,667,9,7,mcfd,205,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute09__cam7__f637_667.npz,yolo,64,20,0.538468
dataset/dataset/chute09/cam7.avi,0,668,698,9,7,mcfd,206,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute09__cam7__f668_698.npz,yolo,64,56,0.048251
dataset/dataset/chute09/cam8.avi,0,594,624,9,8,mcfd,207,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute09__cam8__f594_624.npz,yolo,64,0,0.708159
dataset/dataset/chute09/cam8.avi,1,625,655,9,8,mcfd,208,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute09__cam8__f625_655.npz,yolo,64,10,0.645480
dataset/dataset/chute09/cam8.avi,0,656,686,9,8,mcfd,209,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute09__cam8__f656_686.npz,yolo,64,64,0.000000
dataset/dataset/chute10/cam1.avi,0,499,529,10,1,mcfd,210,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute10__cam1__f499_529.npz,yolo,64,0,0.650563
dataset/dataset/chute10/cam1.avi,1,520,550,10,1,mcfd,211,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute10__cam1__f520_550.npz,yolo,64,0,0.675564
dataset/dataset/chute10/cam1.avi,0,551,581,10,1,mcfd,212,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute10__cam1__f551_581.npz,yolo,64,0,0.752145
dataset/dataset/chute10/cam2.avi,0,499,529,10,2,mcfd,213,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute10__cam2__f499_529.npz,yolo,64,0,0.653942
dataset/dataset/chute10/cam2.avi,1,520,550,10,2,mcfd,214,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute10__cam2__f520_550.npz,yolo,64,0,0.615528
dataset/dataset/chute10/cam2.avi,0,551,581,10,2,mcfd,215,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute10__cam2__f551_581.npz,yolo,64,0,0.631210
dataset/dataset/chute10/cam3.avi,0,504,534,10,3,mcfd,216,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute10__cam3__f504_534.npz,yolo,64,0,0.551702
dataset/dataset/chute10/cam3.avi,1,525,555,10,3,mcfd,217,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute10__cam3__f525_555.npz,yolo,64,29,0.272994
dataset/dataset/chute10/cam3.avi,0,556,586,10,3,mcfd,218,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute10__cam3__f556_586.npz,yolo,64,52,0.040271
dataset/dataset/chute10/cam4.avi,0,518,548,10,4,mcfd,219,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute10__cam4__f518_548.npz,yolo,64,2,0.664690
dataset/dataset/chute10/cam4.avi,1,539,569,10,4,mcfd,220,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute10__cam4__f539_569.npz,yolo,64,20,0.473322
dataset/dataset/chute10/cam4.avi,0,570,600,10,4,mcfd,221,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute10__cam4__f570_600.npz,yolo,64,26,0.404082
dataset/dataset/chute10/cam5.avi,0,497,527,10,5,mcfd,222,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute10__cam5__f497_527.npz,yolo,64,0,0.444888
dataset/dataset/chute10/cam5.avi,1,518,548,10,5,mcfd,223,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute10__cam5__f518_548.npz,yolo,64,0,0.516109
dataset/dataset/chute10/cam5.avi,0,549,579,10,5,mcfd,224,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute10__cam5__f549_579.npz,yolo,64,0,0.684165
dataset/dataset/chute10/cam6.avi,0,502,532,10,6,mcfd,225,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute10__cam6__f502_532.npz,yolo,64,4,0.664443
dataset/dataset/chute10/cam6.avi,1,523,553,10,6,mcfd,226,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute10__cam6__f523_553.npz,yolo,64,48,0.170860
dataset/dataset/chute10/cam6.avi,0,554,584,10,6,mcfd,227,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute10__cam6__f554_584.npz,yolo,64,64,0.000000
dataset/dataset/chute10/cam7.avi,0,504,534,10,7,mcfd,228,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute10__cam7__f504_534.npz,yolo,64,0,0.812569
dataset/dataset/chute10/cam7.avi,1,525,555,10,7,mcfd,229,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute10__cam7__f525_555.npz,yolo,64,10,0.653847
dataset/dataset/chute10/cam7.avi,0,556,586,10,7,mcfd,230,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute10__cam7__f556_586.npz,yolo,64,0,0.825533
dataset/dataset/chute10/cam8.avi,0,485,515,10,8,mcfd,231,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute10__cam8__f485_515.npz,yolo,64,0,0.752274
dataset/dataset/chute10/cam8.avi,1,506,536,10,8,mcfd,232,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute10__cam8__f506_536.npz,yolo,64,0,0.850195
dataset/dataset/chute10/cam8.avi,0,537,567,10,8,mcfd,233,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute10__cam8__f537_567.npz,yolo,64,0,0.855102
dataset/dataset/chute11/cam1.avi,0,454,484,11,1,mcfd,234,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute11__cam1__f454_484.npz,yolo,64,0,0.932458
dataset/dataset/chute11/cam1.avi,1,485,515,11,1,mcfd,235,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute11__cam1__f485_515.npz,yolo,64,0,0.876558
dataset/dataset/chute11/cam1.avi,0,516,546,11,1,mcfd,236,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute11__cam1__f516_546.npz,yolo,64,8,0.609346
dataset/dataset/chute11/cam2.avi,0,435,465,11,2,mcfd,237,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute11__cam2__f435_465.npz,yolo,64,0,0.876918
dataset/dataset/chute11/cam2.avi,1,466,496,11,2,mcfd,238,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute11__cam2__f466_496.npz,yolo,64,0,0.836767
dataset/dataset/chute11/cam2.avi,0,497,527,11,2,mcfd,239,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute11__cam2__f497_527.npz,yolo,64,2,0.631333
dataset/dataset/chute11/cam3.avi,0,451,481,11,3,mcfd,240,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute11__cam3__f451_481.npz,yolo,64,0,0.739502
dataset/dataset/chute11/cam3.avi,1,482,512,11,3,mcfd,241,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute11__cam3__f482_512.npz,yolo,64,4,0.682297
dataset/dataset/chute11/cam3.avi,0,513,543,11,3,mcfd,242,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute11__cam3__f513_543.npz,yolo,64,16,0.384442
dataset/dataset/chute11/cam4.avi,0,445,475,11,4,mcfd,243,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute11__cam4__f445_475.npz,yolo,64,0,0.714787
dataset/dataset/chute11/cam4.avi,1,476,506,11,4,mcfd,244,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute11__cam4__f476_506.npz,yolo,64,10,0.600362
dataset/dataset/chute11/cam4.avi,0,507,537,11,4,mcfd,245,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute11__cam4__f507_537.npz,yolo,64,37,0.292819
dataset/dataset/chute11/cam5.avi,0,431,461,11,5,mcfd,246,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute11__cam5__f431_461.npz,yolo,64,0,0.311263
dataset/dataset/chute11/cam5.avi,1,462,492,11,5,mcfd,247,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute11__cam5__f462_492.npz,yolo,64,0,0.429656
dataset/dataset/chute11/cam5.avi,0,493,523,11,5,mcfd,248,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute11__cam5__f493_523.npz,yolo,64,4,0.327017
dataset/dataset/chute11/cam6.avi,0,437,467,11,6,mcfd,249,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute11__cam6__f437_467.npz,yolo,64,4,0.670978
dataset/dataset/chute11/cam6.avi,1,468,498,11,6,mcfd,250,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute11__cam6__f468_498.npz,yolo,64,23,0.430705
dataset/dataset/chute11/cam6.avi,0,499,529,11,6,mcfd,251,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute11__cam6__f499_529.npz,yolo,64,64,0.000000
dataset/dataset/chute11/cam7.avi,0,437,467,11,7,mcfd,252,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute11__cam7__f437_467.npz,yolo,64,0,0.821011
dataset/dataset/chute11/cam7.avi,1,468,498,11,7,mcfd,253,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute11__cam7__f468_498.npz,yolo,64,4,0.644450
dataset/dataset/chute11/cam7.avi,0,499,529,11,7,mcfd,254,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute11__cam7__f499_529.npz,yolo,64,29,0.315846
dataset/dataset/chute11/cam8.avi,0,443,473,11,8,mcfd,255,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute11__cam8__f443_473.npz,yolo,64,0,0.876416
dataset/dataset/chute11/cam8.avi,1,474,504,11,8,mcfd,256,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute11__cam8__f474_504.npz,yolo,64,0,0.775288
dataset/dataset/chute11/cam8.avi,0,505,535,11,8,mcfd,257,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute11__cam8__f505_535.npz,yolo,64,0,0.536352
dataset/dataset/chute12/cam1.avi,0,590,620,12,1,mcfd,258,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute12__cam1__f590_620.npz,yolo,64,0,0.716927
dataset/dataset/chute12/cam1.avi,1,621,651,12,1,mcfd,259,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute12__cam1__f621_651.npz,yolo,64,0,0.894192
dataset/dataset/chute12/cam1.avi,1,649,679,12,1,mcfd,260,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute12__cam1__f649_679.npz,yolo,64,27,0.486201
dataset/dataset/chute12/cam2.avi,0,575,605,12,2,mcfd,261,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute12__cam2__f575_605.npz,yolo,64,0,0.702535
dataset/dataset/chute12/cam2.avi,1,606,636,12,2,mcfd,262,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute12__cam2__f606_636.npz,yolo,64,0,0.846070
dataset/dataset/chute12/cam2.avi,1,634,664,12,2,mcfd,263,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute12__cam2__f634_664.npz,yolo,64,11,0.655725
dataset/dataset/chute12/cam3.avi,0,582,612,12,3,mcfd,264,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute12__cam3__f582_612.npz,yolo,64,0,0.609017
dataset/dataset/chute12/cam3.avi,1,613,643,12,3,mcfd,265,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute12__cam3__f613_643.npz,yolo,64,0,0.565485
dataset/dataset/chute12/cam3.avi,1,641,671,12,3,mcfd,266,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute12__cam3__f641_671.npz,yolo,64,11,0.517687
dataset/dataset/chute12/cam4.avi,0,577,607,12,4,mcfd,267,fall_benchmark/data/poses/yolo_pose/mcfd_t64_c010/dataset__dataset__chute12__cam4__f577_607.npz,yolo,64,0,0.697030
