path,video_path,subject,dataset,video_label,start_frame,end_frame,start_seconds,end_seconds,fall_onset_seconds,lead_seconds,y_1s,y_2s,y_3s,stage,pose_valid_ratio
dataset/dataset/chute21/cam1.avi#f144-207,dataset/dataset/chute21/cam1.avi,21,mcfd,1,144,207,4.800000,6.900000,7.400000,0.500000,1,1,1,PRE_FALL_0_1S,1.000000
dataset/dataset/chute22/cam1.avi#f0-63,dataset/dataset/chute22/cam1.avi,22,mcfd,1,0,63,0.000000,2.100000,6.433333,4.333333,0,0,0,EARLY_FALL_VIDEO,1.000000
dataset/dataset/chute22/cam1.avi#f16-79,dataset/dataset/chute22/cam1.avi,22,mcfd,1,16,79,0.533333,2.633333,6.433333,3.800000,0,0,0,EARLY_FALL_VIDEO,1.000000
dataset/dataset/chute22/cam1.avi#f32-95,dataset/dataset/chute22/cam1.avi,22,mcfd,1,32,95,1.066667,3.166667,6.433333,3.266667,0,0,0,EARLY_FALL_VIDEO,1.000000
dataset/dataset/chute22/cam1.avi#f48-111,dataset/dataset/chute22/cam1.avi,22,mcfd,1,48,111,1.600000,3.700000,6.433333,2.733333,0,0,1,PRE_FALL_2_3S,1.000000
dataset/dataset/chute22/cam1.avi#f64-127,dataset/dataset/chute22/cam1.avi,22,mcfd,1,64,127,2.133333,4.233333,6.433333,2.200000,0,0,1,PRE_FALL_2_3S,1.000000
dataset/dataset/chute22/cam1.avi#f80-143,dataset/dataset/chute22/cam1.avi,22,mcfd,1,80,143,2.666667,4.766667,6.433333,1.666667,0,1,1,PRE_FALL_1_2S,1.000000
dataset/dataset/chute22/cam1.avi#f96-159,dataset/dataset/chute22/cam1.avi,22,mcfd,1,96,159,3.200000,5.300000,6.433333,1.133333,0,1,1,PRE_FALL_1_2S,1.000000
dataset/dataset/chute22/cam1.avi#f112-175,dataset/dataset/chute22/cam1.avi,22,mcfd,1,112,175,3.733333,5.833333,6.433333,0.600000,1,1,1,PRE_FALL_0_1S,1.000000
dataset/dataset/chute22/cam1.avi#f128-191,dataset/dataset/chute22/cam1.avi,22,mcfd,1,128,191,4.266667,6.366667,6.433333,0.066667,1,1,1,PRE_FALL_0_1S,1.000000
dataset/dataset/chute23/cam1.avi#f0-63,dataset/dataset/chute23/cam1.avi,23,mcfd,1,0,63,0.000000,2.100000,12.925000,10.833333,0,0,0,EARLY_FALL_VIDEO,1.000000
dataset/dataset/chute23/cam1.avi#f16-79,dataset/dataset/chute23/cam1.avi,23,mcfd,1,16,79,0.533333,2.633333,12.925000,10.300000,0,0,0,EARLY_FALL_VIDEO,1.000000
dataset/dataset/chute23/cam1.avi#f32-95,dataset/dataset/chute23/cam1.avi,23,mcfd,1,32,95,1.066667,3.166667,12.925000,9.766667,0,0,0,EARLY_FALL_VIDEO,1.000000
dataset/dataset/chute23/cam1.avi#f48-111,dataset/dataset/chute23/cam1.avi,23,mcfd,1,48,111,1.600000,3.700000,12.925000,9.233333,0,0,0,EARLY_FALL_VIDEO,1.000000
dataset/dataset/chute23/cam1.avi#f64-127,dataset/dataset/chute23/cam1.avi,23,mcfd,1,64,127,2.133333,4.233333,12.925000,8.700000,0,0,0,EARLY_FALL_VIDEO,1.000000
dataset/dataset/chute23/cam1.avi#f80-143,dataset/dataset/chute23/cam1.avi,23,mcfd,1,80,143,2.666667,4.766667,12.925000,8.166667,0,0,0,EARLY_FALL_VIDEO,1.000000
dataset/dataset/chute23/cam1.avi#f96-159,dataset/dataset/chute23/cam1.avi,23,mcfd,1,96,159,3.200000,5.300000,12.925000,7.633333,0,0,0,EARLY_FALL_VIDEO,1.000000
dataset/dataset/chute23/cam1.avi#f112-175,dataset/dataset/chute23/cam1.avi,23,mcfd,1,112,175,3.733333,5.833333,12.925000,7.100000,0,0,0,EARLY_FALL_VIDEO,1.000000
dataset/dataset/chute23/cam1.avi#f128-191,dataset/dataset/chute23/cam1.avi,23,mcfd,1,128,191,4.266667,6.366667,12.925000,6.566667,0,0,0,EARLY_FALL_VIDEO,1.000000
dataset/dataset/chute23/cam1.avi#f144-207,dataset/dataset/chute23/cam1.avi,23,mcfd,1,144,207,4.800000,6.900000,12.925000,6.033333,0,0,0,EARLY_FALL_VIDEO,1.000000
dataset/dataset/chute23/cam1.avi#f160-223,dataset/dataset/chute23/cam1.avi,23,mcfd,1,160,223,5.333333,7.433333,12.925000,5.500000,0,0,0,EARLY_FALL_VIDEO,1.000000
dataset/dataset/chute23/cam1.avi#f176-239,dataset/dataset/chute23/cam1.avi,23,mcfd,1,176,239,5.866667,7.966667,12.925000,4.966667,0,0,0,EARLY_FALL_VIDEO,1.000000
dataset/dataset/chute23/cam1.avi#f192-255,dataset/dataset/chute23/cam1.avi,23,mcfd,1,192,255,6.400000,8.500000,12.925000,4.433333,0,0,0,EARLY_FALL_VIDEO,1.000000
dataset/dataset/chute23/cam1.avi#f208-271,dataset/dataset/chute23/cam1.avi,23,mcfd,1,208,271,6.933333,9.033333,12.925000,3.900000,0,0,0,EARLY_FALL_VIDEO,1.000000
dataset/dataset/chute23/cam1.avi#f224-287,dataset/dataset/chute23/cam1.avi,23,mcfd,1,224,287,7.466667,9.566667,12.925000,3.366667,0,0,0,EARLY_FALL_VIDEO,1.000000
dataset/dataset/chute23/cam1.avi#f240-303,dataset/dataset/chute23/cam1.avi,23,mcfd,1,240,303,8.000000,10.100000,12.925000,2.833333,0,0,1,PRE_FALL_2_3S,1.000000
dataset/dataset/chute23/cam1.avi#f256-319,dataset/dataset/chute23/cam1.avi,23,mcfd,1,256,319,8.533333,10.633333,12.925000,2.300000,0,0,1,PRE_FALL_2_3S,1.000000
dataset/dataset/chute23/cam1.avi#f272-335,dataset/dataset/chute23/cam1.avi,23,mcfd,1,272,335,9.066667,11.166667,12.925000,1.766667,0,1,1,PRE_FALL_1_2S,1.000000
dataset/dataset/chute23/cam1.avi#f288-351,dataset/dataset/chute23/cam1.avi,23,mcfd,1,288,351,9.600000,11.700000,12.925000,1.233333,0,1,1,PRE_FALL_1_2S,1.000000
dataset/dataset/chute23/cam1.avi#f304-367,dataset/dataset/chute23/cam1.avi,23,mcfd,1,304,367,10.133333,12.233333,12.925000,0.700000,1,1,1,PRE_FALL_0_1S,1.000000
dataset/dataset/chute23/cam1.avi#f320-383,dataset/dataset/chute23/cam1.avi,23,mcfd,1,320,383,10.666667,12.766667,12.925000,0.166667,1,1,1,PRE_FALL_0_1S,1.000000
