path,label,start,end,subject,cam,dataset
Subject3/Activity4/Trial1/Subject3Activity4Trial1Camera2,2,2.97571,9.908861,3,2,up_fall
Subject3/Activity9/Trial2/Subject3Activity9Trial2Camera2,8,2.998572,9.950971,3,2,up_fall
Subject3/Activity9/Trial1/Subject3Activity9Trial1Camera2,8,3.047718,9.957344,3,2,up_fall
Subject3/Activity3/Trial1/Subject3Activity3Trial1Camera2,2,3.141203,9.936139,3,2,up_fall
Subject3/Activity9/Trial3/Subject3Activity9Trial3Camera2,8,3.187017,9.935462,3,2,up_fall
Subject3/Activity4/Trial3/Subject3Activity4Trial3Camera2,2,3.32,9.96427,3,2,up_fall
Subject3/Activity2/Trial3/Subject3Activity2Trial3Camera2,2,3.424,9.90612,3,2,up_fall
Subject3/Activity1/Trial1/Subject3Activity1Trial1Camera2,2,3.468911,9.923237,3,2,up_fall
Subject3/Activity1/Trial3/Subject3Activity1Trial3Camera2,2,3.549,9.95257,3,2,up_fall
Subject3/Activity3/Trial3/Subject3Activity3Trial3Camera2,2,3.549,9.92281,3,2,up_fall
Subject3/Activity4/Trial2/Subject3Activity4Trial2Camera2,2,3.591,9.92818,3,2,up_fall
Subject3/Activity1/Trial2/Subject3Activity1Trial2Camera2,2,3.663767,9.926923,3,2,up_fall
Subject3/Activity2/Trial2/Subject3Activity2Trial2Camera2,2,3.749041,9.926421,3,2,up_fall
Subject3/Activity3/Trial2/Subject3Activity3Trial2Camera2,2,4.140351,9.921105,3,2,up_fall
Subject3/Activity2/Trial1/Subject3Activity2Trial1Camera2,2,4.379034,9.89613,3,2,up_fall
Subject5/Activity1/Trial1/Subject5Activity1Trial1Camera1,8,0.0,1.63264,5,1,up_fall
Subject5/Activity1/Trial2/Subject5Activity1Trial2Camera1,8,0.0,2.13264,5,1,up_fall
Subject5/Activity1/Trial3/Subject5Activity1Trial3Camera1,8,0.0,1.86181,5,1,up_fall
Subject5/Activity10/Trial1/Subject5Activity10Trial1Camera1,9,0.0,29.953928,5,1,up_fall
Subject5/Activity10/Trial2/Subject5Activity10Trial2Camera1,9,0.0,29.933923,5,1,up_fall
Subject5/Activity10/Trial3/Subject5Activity10Trial3Camera1,9,0.0,29.897891,5,1,up_fall
Subject5/Activity11/Trial1/Subject5Activity11Trial1Camera1,6,0.0,59.938120000000005,5,1,up_fall
Subject5/Activity11/Trial2/Subject5Activity11Trial2Camera1,6,0.0,59.936566,5,1,up_fall
Subject5/Activity11/Trial3/Subject5Activity11Trial3Camera1,6,0.0,59.893748,5,1,up_fall
Subject5/Activity2/Trial1/Subject5Activity2Trial1Camera1,8,0.0,1.4042260000000002,5,1,up_fall
Subject5/Activity2/Trial2/Subject5Activity2Trial2Camera1,8,0.0,0.78739,5,1,up_fall
Subject5/Activity2/Trial3/Subject5Activity2Trial3Camera1,8,0.0,1.101012,5,1,up_fall
Subject5/Activity3/Trial1/Subject5Activity3Trial1Camera1,8,0.0,1.0936210000000002,5,1,up_fall
Subject5/Activity3/Trial2/Subject5Activity3Trial2Camera1,8,0.0,0.720438,5,1,up_fall
Subject5/Activity3/Trial3/Subject5Activity3Trial3Camera1,8,0.0,1.42431,5,1,up_fall
Subject5/Activity4/Trial1/Subject5Activity4Trial1Camera1,8,0.0,1.50764,5,1,up_fall
Subject5/Activity4/Trial2/Subject5Activity4Trial2Camera1,8,0.0,1.42431,5,1,up_fall
Subject5/Activity4/Trial3/Subject5Activity4Trial3Camera1,8,0.0,0.962748,5,1,up_fall
Subject5/Activity5/Trial1/Subject5Activity5Trial1Camera1,8,0.0,1.063342,5,1,up_fall
Subject5/Activity5/Trial2/Subject5Activity5Trial2Camera1,8,0.0,0.952045,5,1,up_fall
Subject5/Activity5/Trial3/Subject5Activity5Trial3Camera1,8,0.0,1.736165,5,1,up_fall
Subject5/Activity6/Trial1/Subject5Activity6Trial1Camera1,0,0.0,59.863167,5,1,up_fall
Subject5/Activity6/Trial2/Subject5Activity6Trial2Camera1,0,0.0,59.942335,5,1,up_fall
Subject5/Activity6/Trial3/Subject5Activity6Trial3Camera1,0,0.0,59.946129,5,1,up_fall
Subject5/Activity7/Trial1/Subject5Activity7Trial1Camera1,8,0.0,59.830771,5,1,up_fall
Subject5/Activity7/Trial2/Subject5Activity7Trial2Camera1,8,0.0,59.911550000000005,5,1,up_fall
Subject5/Activity7/Trial3/Subject5Activity7Trial3Camera1,8,0.0,59.967293,5,1,up_fall
Subject5/Activity8/Trial1/Subject5Activity8Trial1Camera1,4,0.0,59.917754,5,1,up_fall
Subject5/Activity8/Trial2/Subject5Activity8Trial2Camera1,4,0.0,59.934159,5,1,up_fall
Subject5/Activity8/Trial3/Subject5Activity8Trial3Camera1,4,0.0,59.954393,5,1,up_fall
Subject5/Activity9/Trial1/Subject5Activity9Trial1Camera1,8,0.0,0.797692,5,1,up_fall
Subject5/Activity9/Trial2/Subject5Activity9Trial2Camera1,8,0.0,1.45334,5,1,up_fall
Subject5/Activity9/Trial3/Subject5Activity9Trial3Camera1,8,0.0,1.499826,5,1,up_fall
Subject5/Activity2/Trial2/Subject5Activity2Trial2Camera1,1,0.835518,3.163111,5,1,up_fall
Subject5/Activity9/Trial1/Subject5Activity9Trial1Camera1,9,0.846322,2.905255,5,1,up_fall
Subject5/Activity3/Trial2/Subject5Activity3Trial2Camera1,1,0.860195,3.02847,5,1,up_fall
Subject5/Activity4/Trial3/Subject5Activity4Trial3Camera1,1,1.00486,3.15347,5,1,up_fall
Subject5/Activity5/Trial2/Subject5Activity5Trial2Camera1,1,1.013709,1.959773,5,1,up_fall
Subject5/Activity5/Trial1/Subject5Activity5Trial1Camera1,1,1.1235039999999998,2.875846,5,1,up_fall
Subject5/Activity3/Trial1/Subject5Activity3Trial1Camera1,1,1.142568,3.50764,5,1,up_fall
Subject5/Activity2/Trial3/Subject5Activity2Trial3Camera1,1,1.179224,2.4776170000000004,5,1,up_fall
Subject5/Activity4/Trial2/Subject5Activity4Trial2Camera1,1,1.424,3.54931,5,1,up_fall
Subject5/Activity3/Trial3/Subject5Activity3Trial3Camera1,1,1.424,3.25764,5,1,up_fall
Subject5/Activity2/Trial1/Subject5Activity2Trial1Camera1,1,1.461383,3.13264,5,1,up_fall
Subject5/Activity9/Trial2/Subject5Activity9Trial2Camera1,9,1.500466,3.281792,5,1,up_fall
Subject5/Activity4/Trial1/Subject5Activity4Trial1Camera1,1,1.508,3.46597,5,1,up_fall
Subject5/Activity9/Trial3/Subject5Activity9Trial3Camera1,9,1.553969,3.345149,5,1,up_fall
Subject5/Activity1/Trial1/Subject5Activity1Trial1Camera1,1,1.633,3.01345,5,1,up_fall
Subject5/Activity5/Trial3/Subject5Activity5Trial3Camera1,1,1.779781,3.07014,5,1,up_fall
Subject5/Activity1/Trial3/Subject5Activity1Trial3Camera1,1,1.862,3.84097,5,1,up_fall
Subject5/Activity5/Trial2/Subject5Activity5Trial2Camera1,2,2.00489,3.753,5,1,up_fall
Subject5/Activity1/Trial2/Subject5Activity1Trial2Camera1,1,2.133,3.57656,5,1,up_fall
Subject5/Activity2/Trial3/Subject5Activity2Trial3Camera1,9,2.478,9.89931,5,1,up_fall
Subject5/Activity5/Trial1/Subject5Activity5Trial1Camera1,7,2.920966,4.48681,5,1,up_fall
Subject5/Activity9/Trial1/Subject5Activity9Trial1Camera1,8,2.953884,9.954294,5,1,up_fall
Subject5/Activity3/Trial2/Subject5Activity3Trial2Camera1,2,3.028,9.89776,5,1,up_fall
Subject5/Activity1/Trial1/Subject5Activity1Trial1Camera1,2,3.062582,9.890759,5,1,up_fall
Subject5/Activity5/Trial3/Subject5Activity5Trial3Camera1,7,3.07,5.27847,5,1,up_fall
Subject5/Activity2/Trial1/Subject5Activity2Trial1Camera1,9,3.133,9.91847,5,1,up_fall
Subject5/Activity4/Trial3/Subject5Activity4Trial3Camera1,2,3.153,9.92137,5,1,up_fall
Subject5/Activity2/Trial2/Subject5Activity2Trial2Camera1,9,3.163,9.89264,5,1,up_fall
Subject5/Activity3/Trial3/Subject5Activity3Trial3Camera1,2,3.258,9.93722,5,1,up_fall
Subject5/Activity9/Trial2/Subject5Activity9Trial2Camera1,8,3.328419,9.959168,5,1,up_fall
Subject5/Activity9/Trial3/Subject5Activity9Trial3Camera1,8,3.399795,9.890466,5,1,up_fall
Subject5/Activity4/Trial1/Subject5Activity4Trial1Camera1,2,3.466,9.95486,5,1,up_fall
Subject5/Activity3/Trial1/Subject5Activity3Trial1Camera1,2,3.508,9.86227,5,1,up_fall
Subject5/Activity4/Trial2/Subject5Activity4Trial2Camera1,2,3.549,9.92173,5,1,up_fall
Subject5/Activity1/Trial2/Subject5Activity1Trial2Camera1,6,3.626699,9.914808,5,1,up_fall
Subject5/Activity5/Trial2/Subject5Activity5Trial2Camera1,4,3.753,9.93514,5,1,up_fall
Subject5/Activity1/Trial3/Subject5Activity1Trial3Camera1,2,3.841,9.85661,5,1,up_fall
Subject5/Activity5/Trial1/Subject5Activity5Trial1Camera1,4,4.487,9.93847,5,1,up_fall
Subject5/Activity5/Trial3/Subject5Activity5Trial3Camera1,4,5.278,9.90097,5,1,up_fall
Subject5/Activity1/Trial1/Subject5Activity1Trial1Camera2,8,0.0,1.63264,5,2,up_fall
Subject5/Activity1/Trial2/Subject5Activity1Trial2Camera2,8,0.0,2.13264,5,2,up_fall
Subject5/Activity1/Trial3/Subject5Activity1Trial3Camera2,8,0.0,1.86181,5,2,up_fall
Subject5/Activity10/Trial1/Subject5Activity10Trial1Camera2,9,0.0,29.953928,5,2,up_fall
Subject5/Activity10/Trial2/Subject5Activity10Trial2Camera2,9,0.0,29.933923,5,2,up_fall
Subject5/Activity10/Trial3/Subject5Activity10Trial3Camera2,9,0.0,29.897891,5,2,up_fall
Subject5/Activity11/Trial1/Subject5Activity11Trial1Camera2,6,0.0,59.938120000000005,5,2,up_fall
Subject5/Activity11/Trial2/Subject5Activity11Trial2Camera2,6,0.0,59.936566,5,2,up_fall
Subject5/Activity11/Trial3/Subject5Activity11Trial3Camera2,6,0.0,59.893748,5,2,up_fall
Subject5/Activity2/Trial1/Subject5Activity2Trial1Camera2,8,0.0,1.4042260000000002,5,2,up_fall
Subject5/Activity2/Trial2/Subject5Activity2Trial2Camera2,8,0.0,0.78739,5,2,up_fall
Subject5/Activity2/Trial3/Subject5Activity2Trial3Camera2,8,0.0,1.101012,5,2,up_fall
Subject5/Activity3/Trial1/Subject5Activity3Trial1Camera2,8,0.0,1.0936210000000002,5,2,up_fall
Subject5/Activity3/Trial2/Subject5Activity3Trial2Camera2,8,0.0,0.720438,5,2,up_fall
Subject5/Activity3/Trial3/Subject5Activity3Trial3Camera2,8,0.0,1.42431,5,2,up_fall
Subject5/Activity4/Trial1/Subject5Activity4Trial1Camera2,8,0.0,1.50764,5,2,up_fall
Subject5/Activity4/Trial2/Subject5Activity4Trial2Camera2,8,0.0,1.42431,5,2,up_fall
Subject5/Activity4/Trial3/Subject5Activity4Trial3Camera2,8,0.0,0.962748,5,2,up_fall
Subject5/Activity5/Trial1/Subject5Activity5Trial1Camera2,8,0.0,1.063342,5,2,up_fall
Subject5/Activity5/Trial2/Subject5Activity5Trial2Camera2,8,0.0,0.952045,5,2,up_fall
Subject5/Activity5/Trial3/Subject5Activity5Trial3Camera2,8,0.0,1.736165,5,2,up_fall
Subject5/Activity6/Trial1/Subject5Activity6Trial1Camera2,0,0.0,59.863167,5,2,up_fall
Subject5/Activity6/Trial2/Subject5Activity6Trial2Camera2,0,0.0,59.942335,5,2,up_fall
Subject5/Activity6/Trial3/Subject5Activity6Trial3Camera2,0,0.0,59.946129,5,2,up_fall
Subject5/Activity7/Trial1/Subject5Activity7Trial1Camera2,8,0.0,59.830771,5,2,up_fall
Subject5/Activity7/Trial2/Subject5Activity7Trial2Camera2,8,0.0,59.911550000000005,5,2,up_fall
Subject5/Activity7/Trial3/Subject5Activity7Trial3Camera2,8,0.0,59.967293,5,2,up_fall
Subject5/Activity8/Trial1/Subject5Activity8Trial1Camera2,4,0.0,59.917754,5,2,up_fall
Subject5/Activity8/Trial2/Subject5Activity8Trial2Camera2,4,0.0,59.934159,5,2,up_fall
Subject5/Activity8/Trial3/Subject5Activity8Trial3Camera2,4,0.0,59.954393,5,2,up_fall
Subject5/Activity9/Trial1/Subject5Activity9Trial1Camera2,8,0.0,0.797692,5,2,up_fall
Subject5/Activity9/Trial2/Subject5Activity9Trial2Camera2,8,0.0,1.45334,5,2,up_fall
Subject5/Activity9/Trial3/Subject5Activity9Trial3Camera2,8,0.0,1.499826,5,2,up_fall
Subject5/Activity2/Trial2/Subject5Activity2Trial2Camera2,1,0.835518,3.163111,5,2,up_fall
Subject5/Activity9/Trial1/Subject5Activity9Trial1Camera2,9,0.846322,2.905255,5,2,up_fall
Subject5/Activity3/Trial2/Subject5Activity3Trial2Camera2,1,0.860195,3.02847,5,2,up_fall
Subject5/Activity4/Trial3/Subject5Activity4Trial3Camera2,1,1.00486,3.15347,5,2,up_fall
Subject5/Activity5/Trial2/Subject5Activity5Trial2Camera2,1,1.013709,1.959773,5,2,up_fall
Subject5/Activity5/Trial1/Subject5Activity5Trial1Camera2,1,1.1235039999999998,2.875846,5,2,up_fall
Subject5/Activity3/Trial1/Subject5Activity3Trial1Camera2,1,1.142568,3.50764,5,2,up_fall
Subject5/Activity2/Trial3/Subject5Activity2Trial3Camera2,1,1.179224,2.4776170000000004,5,2,up_fall
Subject5/Activity4/Trial2/Subject5Activity4Trial2Camera2,1,1.424,3.54931,5,2,up_fall
Subject5/Activity3/Trial3/Subject5Activity3Trial3Camera2,1,1.424,3.25764,5,2,up_fall
Subject5/Activity2/Trial1/Subject5Activity2Trial1Camera2,1,1.461383,3.13264,5,2,up_fall
Subject5/Activity9/Trial2/Subject5Activity9Trial2Camera2,9,1.500466,3.281792,5,2,up_fall
Subject5/Activity4/Trial1/Subject5Activity4Trial1Camera2,1,1.508,3.46597,5,2,up_fall
Subject5/Activity9/Trial3/Subject5Activity9Trial3Camera2,9,1.553969,3.345149,5,2,up_fall
Subject5/Activity1/Trial1/Subject5Activity1Trial1Camera2,1,1.633,3.01345,5,2,up_fall
Subject5/Activity5/Trial3/Subject5Activity5Trial3Camera2,1,1.779781,3.07014,5,2,up_fall
Subject5/Activity1/Trial3/Subject5Activity1Trial3Camera2,1,1.862,3.84097,5,2,up_fall
Subject5/Activity5/Trial2/Subject5Activity5Trial2Camera2,2,2.00489,3.753,5,2,up_fall
Subject5/Activity1/Trial2/Subject5Activity1Trial2Camera2,1,2.133,3.57656,5,2,up_fall
Subject5/Activity2/Trial3/Subject5Activity2Trial3Camera2,9,2.478,9.89931,5,2,up_fall
Subject5/Activity5/Trial1/Subject5Activity5Trial1Camera2,7,2.920966,4.48681,5,2,up_fall
Subject5/Activity9/Trial1/Subject5Activity9Trial1Camera2,8,2.953884,9.954294,5,2,up_fall
Subject5/Activity3/Trial2/Subject5Activity3Trial2Camera2,2,3.028,9.89776,5,2,up_fall
Subject5/Activity1/Trial1/Subject5Activity1Trial1Camera2,2,3.062582,9.890759,5,2,up_fall
Subject5/Activity5/Trial3/Subject5Activity5Trial3Camera2,7,3.07,5.27847,5,2,up_fall
Subject5/Activity2/Trial1/Subject5Activity2Trial1Camera2,9,3.133,9.91847,5,2,up_fall
Subject5/Activity4/Trial3/Subject5Activity4Trial3Camera2,2,3.153,9.92137,5,2,up_fall
Subject5/Activity2/Trial2/Subject5Activity2Trial2Camera2,9,3.163,9.89264,5,2,up_fall
Subject5/Activity3/Trial3/Subject5Activity3Trial3Camera2,2,3.258,9.93722,5,2,up_fall
Subject5/Activity9/Trial2/Subject5Activity9Trial2Camera2,8,3.328419,9.959168,5,2,up_fall
Subject5/Activity9/Trial3/Subject5Activity9Trial3Camera2,8,3.399795,9.890466,5,2,up_fall
Subject5/Activity4/Trial1/Subject5Activity4Trial1Camera2,2,3.466,9.95486,5,2,up_fall
Subject5/Activity3/Trial1/Subject5Activity3Trial1Camera2,2,3.508,9.86227,5,2,up_fall
Subject5/Activity4/Trial2/Subject5Activity4Trial2Camera2,2,3.549,9.92173,5,2,up_fall
Subject5/Activity1/Trial2/Subject5Activity1Trial2Camera2,6,3.626699,9.914808,5,2,up_fall
Subject5/Activity5/Trial2/Subject5Activity5Trial2Camera2,4,3.753,9.93514,5,2,up_fall
Subject5/Activity1/Trial3/Subject5Activity1Trial3Camera2,2,3.841,9.85661,5,2,up_fall
Subject5/Activity5/Trial1/Subject5Activity5Trial1Camera2,4,4.487,9.93847,5,2,up_fall
Subject5/Activity5/Trial3/Subject5Activity5Trial3Camera2,4,5.278,9.90097,5,2,up_fall
Subject6/Activity1/Trial1/Subject6Activity1Trial1Camera1,8,0.0,1.15347,6,1,up_fall
Subject6/Activity1/Trial2/Subject6Activity1Trial2Camera1,8,0.0,0.79931,6,1,up_fall
Subject6/Activity1/Trial3/Subject6Activity1Trial3Camera1,8,0.0,1.07014,6,1,up_fall
Subject6/Activity10/Trial1/Subject6Activity10Trial1Camera1,9,0.0,29.932758000000003,6,1,up_fall
Subject6/Activity10/Trial2/Subject6Activity10Trial2Camera1,9,0.0,29.903068,6,1,up_fall
Subject6/Activity10/Trial3/Subject6Activity10Trial3Camera1,9,0.0,29.940433,6,1,up_fall
Subject6/Activity11/Trial1/Subject6Activity11Trial1Camera1,6,0.0,59.91116,6,1,up_fall
Subject6/Activity11/Trial2/Subject6Activity11Trial2Camera1,6,0.0,59.942128,6,1,up_fall
Subject6/Activity11/Trial3/Subject6Activity11Trial3Camera1,6,0.0,59.94354,6,1,up_fall
Subject6/Activity2/Trial1/Subject6Activity2Trial1Camera1,8,0.0,1.00764,6,1,up_fall
Subject6/Activity2/Trial2/Subject6Activity2Trial2Camera1,8,0.0,1.02847,6,1,up_fall
Subject6/Activity2/Trial3/Subject6Activity2Trial3Camera1,8,0.0,0.65347,6,1,up_fall
Subject6/Activity3/Trial1/Subject6Activity3Trial1Camera1,8,0.0,0.739507,6,1,up_fall
Subject6/Activity3/Trial2/Subject6Activity3Trial2Camera1,8,0.0,0.96597,6,1,up_fall
Subject6/Activity3/Trial3/Subject6Activity3Trial3Camera1,8,0.0,0.79931,6,1,up_fall
Subject6/Activity4/Trial1/Subject6Activity4Trial1Camera1,8,0.0,0.86181,6,1,up_fall
Subject6/Activity4/Trial2/Subject6Activity4Trial2Camera1,8,0.0,0.90347,6,1,up_fall
Subject6/Activity4/Trial3/Subject6Activity4Trial3Camera1,8,0.0,0.997606,6,1,up_fall
Subject6/Activity5/Trial1/Subject6Activity5Trial1Camera1,8,0.0,0.660888,6,1,up_fall
Subject6/Activity5/Trial2/Subject6Activity5Trial2Camera1,1,0.0,2.50764,6,1,up_fall
Subject6/Activity5/Trial3/Subject6Activity5Trial3Camera1,8,0.0,0.860869,6,1,up_fall
Subject6/Activity6/Trial1/Subject6Activity6Trial1Camera1,0,0.0,59.930466,6,1,up_fall
Subject6/Activity6/Trial2/Subject6Activity6Trial2Camera1,0,0.0,59.92987,6,1,up_fall
Subject6/Activity6/Trial3/Subject6Activity6Trial3Camera1,0,0.0,59.863689,6,1,up_fall
Subject6/Activity7/Trial1/Subject6Activity7Trial1Camera1,8,0.0,59.920382,6,1,up_fall
Subject6/Activity7/Trial2/Subject6Activity7Trial2Camera1,8,0.0,59.939839,6,1,up_fall
Subject6/Activity7/Trial3/Subject6Activity7Trial3Camera1,8,0.0,59.927757,6,1,up_fall
Subject6/Activity8/Trial1/Subject6Activity8Trial1Camera1,4,0.0,59.945647,6,1,up_fall
Subject6/Activity8/Trial2/Subject6Activity8Trial2Camera1,4,0.0,59.930757,6,1,up_fall
Subject6/Activity8/Trial3/Subject6Activity8Trial3Camera1,4,0.0,59.922873,6,1,up_fall
Subject6/Activity9/Trial1/Subject6Activity9Trial1Camera1,8,0.0,0.648624,6,1,up_fall
Subject6/Activity9/Trial2/Subject6Activity9Trial2Camera1,8,0.0,0.908026,6,1,up_fall
Subject6/Activity9/Trial3/Subject6Activity9Trial3Camera1,8,0.0,0.460264,6,1,up_fall
Subject6/Activity9/Trial3/Subject6Activity9Trial3Camera1,9,0.524442,2.32259,6,1,up_fall
Subject6/Activity2/Trial3/Subject6Activity2Trial3Camera1,1,0.653,2.38264,6,1,up_fall
Subject6/Activity9/Trial1/Subject6Activity9Trial1Camera1,9,0.702271,2.892031,6,1,up_fall
Subject6/Activity5/Trial1/Subject6Activity5Trial1Camera1,1,0.7401039999999999,2.82014,6,1,up_fall
Subject6/Activity3/Trial1/Subject6Activity3Trial1Camera1,1,0.798671,2.589422,6,1,up_fall
Subject6/Activity1/Trial2/Subject6Activity1Trial2Camera1,1,0.799,3.11181,6,1,up_fall
Subject6/Activity3/Trial3/Subject6Activity3Trial3Camera1,1,0.799,3.09097,6,1,up_fall
Subject6/Activity4/Trial1/Subject6Activity4Trial1Camera1,1,0.862,2.75764,6,1,up_fall
Subject6/Activity4/Trial2/Subject6Activity4Trial2Camera1,1,0.903,2.59097,6,1,up_fall
Subject6/Activity5/Trial3/Subject6Activity5Trial3Camera1,1,0.93106,3.25764,6,1,up_fall
Subject6/Activity9/Trial2/Subject6Activity9Trial2Camera1,9,0.952148,2.662967,6,1,up_fall
Subject6/Activity3/Trial2/Subject6Activity3Trial2Camera1,1,0.966,2.67431,6,1,up_fall
Subject6/Activity2/Trial1/Subject6Activity2Trial1Camera1,1,1.008,2.86336,6,1,up_fall
Subject6/Activity2/Trial2/Subject6Activity2Trial2Camera1,1,1.028,3.44514,6,1,up_fall
Subject6/Activity4/Trial3/Subject6Activity4Trial3Camera1,1,1.059775,3.09097,6,1,up_fall
Subject6/Activity1/Trial3/Subject6Activity1Trial3Camera1,1,1.07,2.88264,6,1,up_fall
Subject6/Activity1/Trial1/Subject6Activity1Trial1Camera1,1,1.153,3.34097,6,1,up_fall
Subject6/Activity9/Trial3/Subject6Activity9Trial3Camera1,8,2.3677550000000003,9.932236,6,1,up_fall
Subject6/Activity2/Trial3/Subject6Activity2Trial3Camera1,2,2.383,9.91088,6,1,up_fall
Subject6/Activity5/Trial2/Subject6Activity5Trial2Camera1,2,2.508,9.86058,6,1,up_fall
Subject6/Activity4/Trial2/Subject6Activity4Trial2Camera1,2,2.591,9.92109,6,1,up_fall
Subject6/Activity3/Trial2/Subject6Activity3Trial2Camera1,2,2.674,9.96565,6,1,up_fall
Subject6/Activity3/Trial1/Subject6Activity3Trial1Camera1,2,2.679668,9.940045,6,1,up_fall
Subject6/Activity9/Trial2/Subject6Activity9Trial2Camera1,8,2.724133,9.923194,6,1,up_fall
Subject6/Activity4/Trial1/Subject6Activity4Trial1Camera1,2,2.758,9.93518,6,1,up_fall
Subject6/Activity5/Trial1/Subject6Activity5Trial1Camera1,2,2.82,9.93961,6,1,up_fall
Subject6/Activity1/Trial3/Subject6Activity1Trial3Camera1,2,2.883,9.9316,6,1,up_fall
Subject6/Activity2/Trial1/Subject6Activity2Trial1Camera1,2,2.92452,9.866143,6,1,up_fall
Subject6/Activity9/Trial1/Subject6Activity9Trial1Camera1,8,2.962198,9.761977,6,1,up_fall
Subject6/Activity3/Trial3/Subject6Activity3Trial3Camera1,2,3.091,9.845,6,1,up_fall
Subject6/Activity4/Trial3/Subject6Activity4Trial3Camera1,2,3.091,9.9284,6,1,up_fall
Subject6/Activity1/Trial2/Subject6Activity1Trial2Camera1,2,3.112,9.86604,6,1,up_fall
Subject6/Activity5/Trial3/Subject6Activity5Trial3Camera1,2,3.258,9.93088,6,1,up_fall
Subject6/Activity1/Trial1/Subject6Activity1Trial1Camera1,2,3.341,9.93522,6,1,up_fall
Subject6/Activity2/Trial2/Subject6Activity2Trial2Camera1,2,3.445,9.92858,6,1,up_fall
Subject6/Activity1/Trial1/Subject6Activity1Trial1Camera2,8,0.0,1.15347,6,2,up_fall
Subject6/Activity1/Trial2/Subject6Activity1Trial2Camera2,8,0.0,0.79931,6,2,up_fall
Subject6/Activity1/Trial3/Subject6Activity1Trial3Camera2,8,0.0,1.07014,6,2,up_fall
Subject6/Activity10/Trial1/Subject6Activity10Trial1Camera2,9,0.0,29.932758000000003,6,2,up_fall
Subject6/Activity10/Trial2/Subject6Activity10Trial2Camera2,9,0.0,29.903068,6,2,up_fall
Subject6/Activity10/Trial3/Subject6Activity10Trial3Camera2,9,0.0,29.940433,6,2,up_fall
Subject6/Activity11/Trial1/Subject6Activity11Trial1Camera2,6,0.0,59.91116,6,2,up_fall
Subject6/Activity11/Trial2/Subject6Activity11Trial2Camera2,6,0.0,59.942128,6,2,up_fall
Subject6/Activity11/Trial3/Subject6Activity11Trial3Camera2,6,0.0,59.94354,6,2,up_fall
Subject6/Activity2/Trial1/Subject6Activity2Trial1Camera2,8,0.0,1.00764,6,2,up_fall
Subject6/Activity2/Trial2/Subject6Activity2Trial2Camera2,8,0.0,1.02847,6,2,up_fall
Subject6/Activity2/Trial3/Subject6Activity2Trial3Camera2,8,0.0,0.65347,6,2,up_fall
Subject6/Activity3/Trial1/Subject6Activity3Trial1Camera2,8,0.0,0.739507,6,2,up_fall
Subject6/Activity3/Trial2/Subject6Activity3Trial2Camera2,8,0.0,0.96597,6,2,up_fall
Subject6/Activity3/Trial3/Subject6Activity3Trial3Camera2,8,0.0,0.79931,6,2,up_fall
Subject6/Activity4/Trial1/Subject6Activity4Trial1Camera2,8,0.0,0.86181,6,2,up_fall
Subject6/Activity4/Trial2/Subject6Activity4Trial2Camera2,8,0.0,0.90347,6,2,up_fall
Subject6/Activity4/Trial3/Subject6Activity4Trial3Camera2,8,0.0,0.997606,6,2,up_fall
Subject6/Activity5/Trial1/Subject6Activity5Trial1Camera2,8,0.0,0.660888,6,2,up_fall
Subject6/Activity5/Trial2/Subject6Activity5Trial2Camera2,1,0.0,2.50764,6,2,up_fall
Subject6/Activity5/Trial3/Subject6Activity5Trial3Camera2,8,0.0,0.860869,6,2,up_fall
Subject6/Activity6/Trial1/Subject6Activity6Trial1Camera2,0,0.0,59.930466,6,2,up_fall
Subject6/Activity6/Trial2/Subject6Activity6Trial2Camera2,0,0.0,59.92987,6,2,up_fall
Subject6/Activity6/Trial3/Subject6Activity6Trial3Camera2,0,0.0,59.863689,6,2,up_fall
Subject6/Activity7/Trial1/Subject6Activity7Trial1Camera2,8,0.0,59.920382,6,2,up_fall
Subject6/Activity7/Trial2/Subject6Activity7Trial2Camera2,8,0.0,59.939839,6,2,up_fall
Subject6/Activity7/Trial3/Subject6Activity7Trial3Camera2,8,0.0,59.927757,6,2,up_fall
Subject6/Activity8/Trial1/Subject6Activity8Trial1Camera2,4,0.0,59.945647,6,2,up_fall
Subject6/Activity8/Trial2/Subject6Activity8Trial2Camera2,4,0.0,59.930757,6,2,up_fall
Subject6/Activity8/Trial3/Subject6Activity8Trial3Camera2,4,0.0,59.922873,6,2,up_fall
Subject6/Activity9/Trial1/Subject6Activity9Trial1Camera2,8,0.0,0.648624,6,2,up_fall
Subject6/Activity9/Trial2/Subject6Activity9Trial2Camera2,8,0.0,0.908026,6,2,up_fall
Subject6/Activity9/Trial3/Subject6Activity9Trial3Camera2,8,0.0,0.460264,6,2,up_fall
Subject6/Activity9/Trial3/Subject6Activity9Trial3Camera2,9,0.524442,2.32259,6,2,up_fall
Subject6/Activity2/Trial3/Subject6Activity2Trial3Camera2,1,0.653,2.38264,6,2,up_fall
Subject6/Activity9/Trial1/Subject6Activity9Trial1Camera2,9,0.702271,2.892031,6,2,up_fall
Subject6/Activity5/Trial1/Subject6Activity5Trial1Camera2,1,0.7401039999999999,2.82014,6,2,up_fall
Subject6/Activity3/Trial1/Subject6Activity3Trial1Camera2,1,0.798671,2.589422,6,2,up_fall
Subject6/Activity1/Trial2/Subject6Activity1Trial2Camera2,1,0.799,3.11181,6,2,up_fall
